Q2,Bjorken X,t,Ebeam,Theta_e,Eprime,Theta_p,p_pi,k_pi,W,Em,Pm,Mm
4.900000,0.380085,0.194310,10.700000,19.912104,3.830000,20.739611,6.765014,6.113954,2.978626,11.370573,6.265991,9.488271
4.900000,0.380639,0.195010,10.700000,19.885896,3.840000,20.702356,6.754638,5.968549,2.975474,11.370946,6.187569,9.540042
4.900000,0.381195,0.195714,10.700000,19.859792,3.850000,20.648121,6.744261,5.821773,2.972319,11.371321,6.106029,9.592880
4.900000,0.381752,0.196422,10.700000,19.833790,3.860000,20.576498,6.733881,5.673617,2.969161,11.371699,6.021359,9.646697
4.900000,0.382311,0.197134,10.700000,19.807889,3.870000,20.487077,6.723500,5.524073,2.965999,11.372078,5.933543,9.701403
4.900000,0.382871,0.197850,10.700000,19.782090,3.880000,20.379447,6.713116,5.373123,2.962834,11.372459,5.842570,9.756906
4.900000,0.383434,0.198569,10.700000,19.756392,3.890000,20.253198,6.702731,5.220745,2.959666,11.372843,5.748427,9.813111
4.900000,0.383997,0.199293,10.700000,19.730793,3.900000,20.107920,6.692343,5.066908,2.956494,11.373228,5.651103,9.869922
4.900000,0.384563,0.200020,10.700000,19.705294,3.910000,19.943211,6.681953,4.911573,2.953318,11.373616,5.550589,9.927241
4.900000,0.385130,0.200752,10.700000,19.679893,3.920000,19.758669,6.671561,4.754691,2.950140,11.374006,5.446876,9.984966
4.900000,0.385699,0.201488,10.700000,19.654590,3.930000,19.553904,6.661166,4.596200,2.946957,11.374398,5.339958,10.042996
4.900000,0.386270,0.202227,10.700000,19.629385,3.940000,19.328535,6.650770,4.436024,2.943772,11.374792,5.229830,10.101226
4.900000,0.386842,0.202971,10.700000,19.604276,3.950000,19.082192,6.640371,4.274070,2.940583,11.375188,5.116486,10.159551
4.900000,0.387416,0.203719,10.700000,19.579264,3.960000,18.814523,6.629970,4.110222,2.937390,11.375587,4.999928,10.217862
4.900000,0.387992,0.204471,10.700000,19.554347,3.970000,18.525191,6.619567,3.944341,2.934194,11.375988,4.880154,10.276050
4.900000,0.388569,0.205227,10.700000,19.529524,3.980000,18.213883,6.609162,3.776251,2.930995,11.376391,4.757168,10.334003
4.900000,0.389148,0.205988,10.700000,19.504797,3.990000,17.880311,6.598754,3.605740,2.927792,11.376796,4.630978,10.391608
4.900000,0.389729,0.206752,10.700000,19.480162,4.000000,17.524216,6.588345,3.432540,2.924586,11.377203,4.501593,10.448752
4.900000,0.390311,0.207521,10.700000,19.455621,4.010000,17.145371,6.577932,3.256316,2.921376,11.377613,4.369025,10.505318
4.900000,0.390896,0.208295,10.700000,19.431173,4.020000,16.743587,6.567518,3.076642,2.918162,11.378025,4.233294,10.561188
4.900000,0.391482,0.209073,10.700000,19.406816,4.030000,16.318716,6.557101,2.892970,2.914945,11.378440,4.094420,10.616243
4.900000,0.392070,0.209855,10.700000,19.382551,4.040000,15.870657,6.546682,2.704579,2.911724,11.378857,3.952431,10.670364
4.900000,0.392659,0.210641,10.700000,19.358377,4.050000,15.399358,6.536260,2.510503,2.908500,11.379276,3.807359,10.723429
4.900000,0.393250,0.211432,10.700000,19.334292,4.060000,14.904825,6.525837,2.309406,2.905272,11.379697,3.659242,10.775317
4.900000,0.393844,0.212228,10.700000,19.310298,4.070000,14.387122,6.515410,2.099368,2.902041,11.380121,3.508127,10.825904
4.900000,0.394439,0.213028,10.700000,19.286392,4.080000,13.846379,6.504982,1.877494,2.898806,11.380548,3.354065,10.875068
4.900000,0.395035,0.213832,10.700000,19.262576,4.090000,13.282798,6.494550,1.639091,2.895568,11.380976,3.197116,10.922686
4.900000,0.395634,0.214641,10.700000,19.238847,4.100000,12.696650,6.484117,1.375707,2.892325,11.381408,3.037348,10.968635
4.900000,0.396234,0.215455,10.700000,19.215206,4.110000,12.088290,6.473681,1.069172,2.889080,11.381841,2.874838,11.012793
4.900000,0.396836,0.216274,10.700000,19.191651,4.120000,11.458150,6.463242,0.662232,2.885830,11.382277,2.709671,11.055040
4.900000,0.397440,0.217097,10.700000,19.168183,4.130000,10.806752,6.452801,0.000000,2.882577,11.382716,2.541944,11.095258
4.900000,0.398046,0.217925,10.700000,19.144801,4.140000,10.134702,6.442357,0.000000,2.879320,11.383157,2.371764,11.133329
4.900000,0.398654,0.218757,10.700000,19.121504,4.150000,9.442699,6.431911,0.000000,2.876060,11.383601,2.199247,11.169140
4.900000,0.399263,0.219595,10.700000,19.098293,4.160000,8.731533,6.421462,0.000000,2.872795,11.384047,2.024524,11.202581
4.900000,0.399875,0.220437,10.700000,19.075165,4.170000,8.002083,6.411011,0.000000,2.869527,11.384496,1.847740,11.233548
4.900000,0.400488,0.221285,10.700000,19.052121,4.180000,7.255322,6.400557,0.000000,2.866256,11.384948,1.669052,11.261940
4.900000,0.401103,0.222137,10.700000,19.029161,4.190000,6.492311,6.390101,0.000000,2.862980,11.385402,1.488641,11.287662
4.900000,0.401720,0.222994,10.700000,19.006283,4.200000,5.714197,6.379641,0.000000,2.859701,11.385858,1.306710,11.310627
4.900000,0.402339,0.223856,10.700000,18.983488,4.210000,4.922210,6.369179,0.000000,2.856418,11.386318,1.123507,11.330753
4.900000,0.402960,0.224723,10.700000,18.960775,4.220000,4.117657,6.358715,0.000000,2.853132,11.386780,0.939350,11.347968
4.900000,0.403583,0.225595,10.700000,18.938143,4.230000,3.301918,6.348247,0.000000,2.849841,11.387245,0.754705,11.362208
4.900000,0.404208,0.226473,10.700000,18.915591,4.240000,2.476433,6.337777,0.000000,2.846547,11.387712,0.570424,11.373417
4.900000,0.404835,0.227355,10.700000,18.893121,4.250000,1.642702,6.327304,0.000000,2.843249,11.388183,0.388624,11.381550
4.900000,0.405463,0.228243,10.700000,18.870730,4.260000,0.802267,6.316829,0.000000,2.839947,11.388656,0.217885,11.386571
4.900000,0.406094,0.229136,10.700000,18.848418,4.270000,0.043291,6.306350,0.000000,2.836641,11.389132,0.123654,11.388460
4.900000,0.406726,0.230034,10.700000,18.826186,4.280000,0.892365,6.295869,0.000000,2.833332,11.389610,0.126079,11.388912
4.900000,0.407361,0.230938,10.700000,18.804032,4.290000,1.743336,6.285385,0.000000,2.830018,11.390092,0.132030,11.389327
4.900000,0.407997,0.231847,10.700000,18.781955,4.300000,2.594579,6.274898,0.000000,2.826701,11.390576,0.141501,11.389697
4.900000,0.408636,0.232761,10.700000,18.759957,4.310000,3.444478,6.264408,0.000000,2.823379,11.391064,0.154476,11.390016
4.900000,0.409276,0.233681,10.700000,18.738036,4.320000,4.291437,6.253915,0.000000,2.820054,11.391554,0.170933,11.390271
4.900000,0.409919,0.234607,10.700000,18.716191,4.330000,5.133889,6.243420,0.000000,2.816725,11.392047,0.190843,11.390448
4.900000,0.410563,0.235538,10.700000,18.694423,4.340000,5.970308,6.232921,0.000000,2.813392,11.392543,0.214168,11.390530
4.900000,0.411210,0.236474,10.700000,18.672730,4.350000,6.799218,6.222419,0.000000,2.810055,11.393042,0.240866,11.390496
4.900000,0.411858,0.237416,10.700000,18.651113,4.360000,7.619202,6.211914,0.000000,2.806714,11.393544,0.270888,11.390323
4.900000,0.412509,0.238364,10.700000,18.629570,4.370000,8.428909,6.201407,0.000000,2.803369,11.394049,0.304178,11.389988
4.900000,0.413162,0.239318,10.700000,18.608102,4.380000,9.227065,6.190896,0.000000,2.800020,11.394557,0.340676,11.389463
4.900000,0.413817,0.240277,10.700000,18.586708,4.390000,10.012471,6.180382,0.000000,2.796667,11.395068,0.380317,11.388720
4.900000,0.414473,0.241242,10.700000,18.565388,4.400000,10.784015,6.169865,0.000000,2.793310,11.395583,0.423030,11.387728
4.900000,0.415132,0.242213,10.700000,18.544141,4.410000,11.540672,6.159345,0.000000,2.789949,11.396100,0.468740,11.386456
4.900000,0.415793,0.243190,10.700000,18.522967,4.420000,12.281507,6.148822,0.599755,2.786584,11.396621,0.517371,11.384871
4.900000,0.416457,0.244173,10.700000,18.501865,4.430000,13.005675,6.138295,1.016794,2.783215,11.397145,0.568840,11.382940
4.900000,0.417122,0.245162,10.700000,18.480835,4.440000,13.712425,6.127765,1.322248,2.779842,11.397672,0.623065,11.380629
4.900000,0.417789,0.246157,10.700000,18.459877,4.450000,14.401095,6.117232,1.581982,2.776465,11.398202,0.679959,11.377902
4.900000,0.418459,0.247158,10.700000,18.438989,4.460000,15.071111,6.106696,1.815597,2.773083,11.398735,0.739433,11.374727
4.900000,0.419130,0.248165,10.700000,18.418173,4.470000,15.721988,6.096157,2.032005,2.769698,11.399272,0.801400,11.371067
4.900000,0.419804,0.249179,10.700000,18.397427,4.480000,16.353323,6.085614,2.236097,2.766308,11.399812,0.865769,11.366889
4.900000,0.420480,0.250199,10.700000,18.376751,4.490000,16.964796,6.075067,2.430876,2.762914,11.400356,0.932449,11.362159
4.900000,0.421159,0.251225,10.700000,18.356144,4.500000,17.556160,6.064518,2.618324,2.759516,11.400903,1.001349,11.356843
4.900000,0.421839,0.252257,10.700000,18.335607,4.510000,18.127242,6.053965,2.799822,2.756114,11.401453,1.072379,11.350909
4.900000,0.422522,0.253296,10.700000,18.315138,4.520000,18.677937,6.043408,2.976368,2.752707,11.402006,1.145448,11.344325
4.900000,0.423206,0.254342,10.700000,18.294738,4.530000,19.208202,6.032849,3.148712,2.749297,11.402563,1.220466,11.337059
4.900000,0.423893,0.255393,10.700000,18.274405,4.540000,19.718051,6.022285,3.317425,2.745882,11.403124,1.297345,11.329083
4.900000,0.424583,0.256452,10.700000,18.254141,4.550000,20.207554,6.011718,3.482955,2.742463,11.403688,1.375998,11.320368
4.900000,0.425274,0.257517,10.700000,18.233943,4.560000,20.676828,6.001148,3.645659,2.739039,11.404256,1.456337,11.310886
4.900000,0.425968,0.258589,10.700000,18.213813,4.570000,21.126033,5.990574,3.805825,2.735611,11.404827,1.538279,11.300610
4.900000,0.426664,0.259668,10.700000,18.193749,4.580000,21.555370,5.979996,3.963686,2.732179,11.405402,1.621740,11.289515
4.900000,0.427362,0.260753,10.700000,18.173751,4.590000,21.965074,5.969415,4.119436,2.728743,11.405980,1.706639,11.277578
4.900000,0.428063,0.261846,10.700000,18.153819,4.600000,22.355411,5.958830,4.273238,2.725303,11.406562,1.792896,11.264776
4.900000,0.428766,0.262945,10.700000,18.133953,4.610000,22.726675,5.948241,4.425227,2.721858,11.407148,1.880434,11.251089
4.900000,0.429471,0.264051,10.700000,18.114151,4.620000,23.079183,5.937648,4.575517,2.718408,11.407738,1.969178,11.236495
4.900000,0.430178,0.265165,10.700000,18.094415,4.630000,23.413271,5.927052,4.724206,2.714954,11.408331,2.059054,11.220977
4.900000,0.430888,0.266285,10.700000,18.074742,4.640000,23.729293,5.916452,4.871377,2.711496,11.408928,2.149990,11.204516
4.900000,0.431600,0.267413,10.700000,18.055134,4.650000,24.027615,5.905848,5.017103,2.708034,11.409529,2.241918,11.187098
4.900000,0.432315,0.268548,10.700000,18.035590,4.660000,24.308618,5.895241,5.161445,2.704567,11.410134,2.334771,11.168706
4.900000,0.433032,0.269690,10.700000,18.016108,4.670000,24.572686,5.884629,5.304457,2.701095,11.410742,2.428483,11.149328
4.900000,0.433751,0.270839,10.700000,17.996690,4.680000,24.820214,5.874013,5.446187,2.697619,11.411355,2.522991,11.128951
4.900000,0.434473,0.271996,10.700000,17.977334,4.690000,25.051600,5.863394,5.586674,2.694139,11.411972,2.618235,11.107562
4.900000,0.435197,0.273161,10.700000,17.958041,4.700000,25.267244,5.852770,5.725955,2.690654,11.412592,2.714155,11.085153
4.900000,0.435924,0.274333,10.700000,17.938810,4.710000,25.467547,5.842143,5.864061,2.687165,11.413217,2.810696,11.061714
4.900000,0.436653,0.275513,10.700000,17.919640,4.720000,25.652910,5.831511,6.001020,2.683671,11.413845,2.907801,11.037235
4.900000,0.437384,0.276700,10.700000,17.900532,4.730000,25.823733,5.820875,6.136856,2.680172,11.414478,3.005418,11.011711
4.900000,0.438118,0.277895,10.700000,17.881484,4.740000,25.980410,5.810235,6.271590,2.676669,11.415115,3.103497,10.985134
4.900000,0.438854,0.279098,10.700000,17.862498,4.750000,26.123336,5.799591,6.405242,2.673161,11.415756,3.201987,10.957498
4.900000,0.439593,0.280309,10.700000,17.843572,4.760000,26.252896,5.788943,6.537829,2.669649,11.416401,3.300842,10.928800
4.900000,0.440334,0.281528,10.700000,17.824705,4.770000,26.369473,5.778290,6.669365,2.666132,11.417051,3.400016,10.899034
4.900000,0.441078,0.282755,10.700000,17.805899,4.780000,26.473444,5.767633,6.799864,2.662611,11.417705,3.499464,10.868198
4.900000,0.441825,0.283990,10.700000,17.787152,4.790000,26.565176,5.756972,6.929337,2.659085,11.418363,3.599145,10.836289
4.900000,0.442573,0.285233,10.700000,17.768464,4.800000,26.645033,5.746306,7.057796,2.655554,11.419026,3.699018,10.803306
4.900000,0.443325,0.286485,10.700000,17.749834,4.810000,26.713370,5.735636,7.185248,2.652018,11.419692,3.799043,10.769245
4.900000,0.444079,0.287745,10.700000,17.731264,4.820000,26.770533,5.724961,7.311704,2.648478,11.420364,3.899183,10.734108
4.900000,0.444835,0.289013,10.700000,17.712751,4.830000,26.816861,5.714282,7.437169,2.644933,11.421040,3.999401,10.697894
4.900000,0.445594,0.290290,10.700000,17.694296,4.840000,26.852687,5.703599,7.561651,2.641383,11.421720,4.099663,10.660603
4.900000,0.446356,0.291575,10.700000,17.675899,4.850000,26.878333,5.692911,7.685156,2.637828,11.422405,4.199935,10.622235
4.900000,0.447120,0.292869,10.700000,17.657559,4.860000,26.894114,5.682218,7.807688,2.634269,11.423095,4.300185,10.582793
4.900000,0.447887,0.294172,10.700000,17.639276,4.870000,26.900337,5.671520,7.929253,2.630705,11.423789,4.400381,10.542276
4.900000,0.448657,0.295483,10.700000,17.621050,4.880000,26.897299,5.660818,8.049854,2.627136,11.424488,4.500495,10.500689
4.900000,0.449429,0.296804,10.700000,17.602880,4.890000,26.885291,5.650111,8.169496,2.623562,11.425191,4.600496,10.458032
4.900000,0.450204,0.298133,10.700000,17.584766,4.900000,26.864595,5.639400,8.288182,2.619983,11.425900,4.700358,10.414308
4.900000,0.450981,0.299471,10.700000,17.566708,4.910000,26.835486,5.628683,8.405915,2.616399,11.426613,4.800054,10.369521
4.900000,0.451762,0.300819,10.700000,17.548706,4.920000,26.798228,5.617962,8.522696,2.612811,11.427331,4.899559,10.323673
4.900000,0.452545,0.302176,10.700000,17.530759,4.930000,26.753080,5.607236,8.638530,2.609217,11.428054,4.998848,10.276767
4.900000,0.453330,0.303542,10.700000,17.512866,4.940000,26.700292,5.596504,8.753418,2.605619,11.428782,5.097897,10.228807
4.900000,0.454119,0.304917,10.700000,17.495029,4.950000,26.640109,5.585768,8.867361,2.602015,11.429515,5.196684,10.179798
4.900000,0.454910,0.306302,10.700000,17.477246,4.960000,26.572764,5.575027,8.980363,2.598407,11.430253,5.295188,10.129741
4.900000,0.455704,0.307696,10.700000,17.459516,4.970000,26.498487,5.564280,9.092423,2.594793,11.430996,5.393387,10.078643
4.900000,0.456501,0.309100,10.700000,17.441841,4.980000,26.417498,5.553529,9.203544,2.591175,11.431744,5.491262,10.026506
4.900000,0.457300,0.310514,10.700000,17.424220,4.990000,26.330013,5.542772,9.313728,2.587551,11.432498,5.588793,9.973334
4.900000,0.458102,0.311938,10.700000,17.406651,5.000000,26.236239,5.532010,9.422974,2.583923,11.433256,5.685961,9.919133
4.900000,0.458907,0.313372,10.700000,17.389136,5.010000,26.136377,5.521242,9.531284,2.580289,11.434020,5.782749,9.863905
4.900000,0.459715,0.314815,10.700000,17.371673,5.020000,26.030623,5.510469,9.638660,2.576650,11.434790,5.879140,9.807656
4.900000,0.460526,0.316269,10.700000,17.354263,5.030000,25.919164,5.499691,9.745102,2.573006,11.435564,5.975118,9.750390
4.900000,0.461340,0.317733,10.700000,17.336906,5.040000,25.802183,5.488908,9.850611,2.569357,11.436344,6.070666,9.692110
4.900000,0.462156,0.319207,10.700000,17.319600,5.050000,25.679858,5.478119,9.955188,2.565702,11.437130,6.165769,9.632821
4.900000,0.462976,0.320692,10.700000,17.302346,5.060000,25.552360,5.467324,10.058834,2.562043,11.437921,6.260414,9.572526
4.900000,0.463798,0.322187,10.700000,17.285143,5.070000,25.419854,5.456524,10.161549,2.558378,11.438718,6.354586,9.511231
4.900000,0.464623,0.323693,10.700000,17.267992,5.080000,25.282502,5.445718,10.263334,2.554708,11.439520,6.448271,9.448938
4.900000,0.465451,0.325209,10.700000,17.250891,5.090000,25.140458,5.434906,10.364190,2.551033,11.440329,6.541458,9.385651
4.900000,0.466283,0.326737,10.700000,17.233842,5.100000,24.993872,5.424088,10.464118,2.547352,11.441142,6.634133,9.321374
4.900000,0.467117,0.328275,10.700000,17.216842,5.110000,24.842892,5.413265,10.563118,2.543666,11.441962,6.726285,9.256111
4.900000,0.467954,0.329824,10.700000,17.199893,5.120000,24.687656,5.402436,10.661191,2.539975,11.442788,6.817903,9.189863
4.900000,0.468794,0.331385,10.700000,17.182994,5.130000,24.528303,5.391601,10.758338,2.536278,11.443619,6.908975,9.122636
4.900000,0.469637,0.332956,10.700000,17.166145,5.140000,24.364963,5.380760,10.854560,2.532576,11.444457,6.999492,9.054430
4.900000,0.470483,0.334539,10.700000,17.149345,5.150000,24.197765,5.369912,10.949856,2.528868,11.445300,7.089443,8.985249
4.900000,0.471333,0.336134,10.700000,17.132594,5.160000,24.026833,5.359059,11.044229,2.525155,11.446150,7.178819,8.915095
4.900000,0.472185,0.337740,10.700000,17.115892,5.170000,23.852287,5.348199,11.137679,2.521437,11.447006,7.267610,8.843969
4.900000,0.473040,0.339357,10.700000,17.099239,5.180000,23.674242,5.337334,11.230206,2.517713,11.447868,7.355809,8.771873
4.900000,0.473899,0.340987,10.700000,17.082635,5.190000,23.492810,5.326462,11.321811,2.513983,11.448736,7.443406,8.698809
4.900000,0.474761,0.342628,10.700000,17.066079,5.200000,23.308102,5.315583,11.412496,2.510248,11.449611,7.530393,8.624777
4.900000,0.475625,0.344282,10.700000,17.049571,5.210000,23.120222,5.304698,11.502261,2.506508,11.450492,7.616763,8.549777
4.900000,0.476493,0.345948,10.700000,17.033110,5.220000,22.929272,5.293807,11.591108,2.502762,11.451380,7.702509,8.473809
4.900000,0.477364,0.347625,10.700000,17.016698,5.230000,22.735351,5.282909,11.679036,2.499010,11.452274,7.787624,8.396874
4.900000,0.478239,0.349316,10.700000,17.000332,5.240000,22.538555,5.272004,11.766047,2.495253,11.453175,7.872101,8.318969
4.900000,0.479116,0.351019,10.700000,16.984014,5.250000,22.338977,5.261093,11.852142,2.491490,11.454082,7.955933,8.240093
4.900000,0.479997,0.352734,10.700000,16.967743,5.260000,22.136706,5.250175,11.937323,2.487721,11.454996,8.039114,8.160244
4.900000,0.480881,0.354462,10.700000,16.951518,5.270000,21.931830,5.239250,12.021590,2.483946,11.455917,8.121640,8.079419
4.900000,0.481768,0.356204,10.700000,16.935340,5.280000,21.724433,5.228318,12.104944,2.480166,11.456845,8.203503,7.997614
4.900000,0.482659,0.357958,10.700000,16.919208,5.290000,21.514597,5.217380,12.187387,2.476380,11.457780,8.284700,7.914826
4.900000,0.483552,0.359725,10.700000,16.903122,5.300000,21.302401,5.206434,12.268920,2.472588,11.458722,8.365225,7.831049
4.900000,0.484450,0.361506,10.700000,16.887082,5.310000,21.087922,5.195481,12.349544,2.468791,11.459671,8.445073,7.746277
4.900000,0.485350,0.363300,10.700000,16.871087,5.320000,20.871234,5.184521,12.429260,2.464987,11.460627,8.524240,7.660503
4.900000,0.486254,0.365108,10.700000,16.855138,5.330000,20.652410,5.173554,12.508070,2.461178,11.461590,8.602721,7.573720
4.900000,0.487161,0.366929,10.700000,16.839234,5.340000,20.431520,5.162579,12.585975,2.457363,11.462561,8.680513,7.485919
4.900000,0.488072,0.368765,10.700000,16.823375,5.350000,20.208632,5.151597,12.662977,2.453541,11.463539,8.757613,7.397091
4.900000,0.488986,0.370614,10.700000,16.807560,5.360000,19.983811,5.140607,12.739077,2.449714,11.464525,8.834015,7.307223
4.900000,0.489903,0.372478,10.700000,16.791791,5.370000,19.757121,5.129610,12.814277,2.445881,11.465518,8.909717,7.216303
4.900000,0.490824,0.374356,10.700000,16.776065,5.380000,19.528625,5.118606,12.888578,2.442042,11.466518,8.984716,7.124319
4.900000,0.491748,0.376248,10.700000,16.760383,5.390000,19.298382,5.107593,12.961981,2.438197,11.467527,9.059009,7.031253
4.900000,0.492676,0.378155,10.700000,16.744746,5.400000,19.066451,5.096573,13.034489,2.434346,11.468543,9.132593,6.937090
4.900000,0.493607,0.380076,10.700000,16.729152,5.410000,18.832889,5.085545,13.106104,2.430488,11.469567,9.205465,6.841811
4.900000,0.494542,0.382013,10.700000,16.713602,5.420000,18.597750,5.074508,13.176826,2.426625,11.470599,9.277623,6.745394
4.900000,0.495481,0.383964,10.700000,16.698095,5.430000,18.361087,5.063464,13.246658,2.422755,11.471639,9.349065,6.647817
4.900000,0.496423,0.385931,10.700000,16.682630,5.440000,18.122953,5.052412,13.315601,2.418879,11.472687,9.419789,6.549055
4.900000,0.497368,0.387914,10.700000,16.667209,5.450000,17.883397,5.041351,13.383658,2.414997,11.473743,9.489793,6.449079
4.900000,0.498317,0.389911,10.700000,16.651831,5.460000,17.642469,5.030282,13.450830,2.411109,11.474808,9.559074,6.347859
4.900000,0.499270,0.391925,10.700000,16.636495,5.470000,17.400216,5.019205,13.517119,2.407214,11.475881,9.627633,6.245361
4.900000,0.500227,0.393954,10.700000,16.621201,5.480000,17.156683,5.008119,13.582527,2.403313,11.476962,9.695466,6.141548
4.900000,0.501187,0.396000,10.700000,16.605950,5.490000,16.911916,4.997025,13.647057,2.399406,11.478052,9.762573,6.036378
4.900000,0.502151,0.398062,10.700000,16.590740,5.500000,16.665957,4.985922,13.710710,2.395492,11.479151,9.828952,5.929806
4.900000,0.503118,0.400140,10.700000,16.575572,5.510000,16.418850,4.974810,13.773488,2.391572,11.480258,9.894603,5.821783
4.900000,0.504089,0.402234,10.700000,16.560446,5.520000,16.170634,4.963690,13.835394,2.387646,11.481375,9.959525,5.712252
4.900000,0.505064,0.404346,10.700000,16.545361,5.530000,15.921350,4.952560,13.896429,2.383713,11.482500,10.023717,5.601152
4.900000,0.506043,0.406474,10.700000,16.530317,5.540000,15.671036,4.941421,13.956597,2.379774,11.483634,10.087178,5.488415
4.900000,0.507026,0.408620,10.700000,16.515314,5.550000,15.419730,4.930274,14.015898,2.375828,11.484778,10.149908,5.373964
4.900000,0.508012,0.410783,10.700000,16.500352,5.560000,15.167468,4.919117,14.074336,2.371875,11.485930,10.211906,5.257715
4.900000,0.509003,0.412963,10.700000,16.485430,5.570000,14.914287,4.907950,14.131913,2.367916,11.487092,10.273172,5.139574
4.900000,0.509997,0.415161,10.700000,16.470549,5.580000,14.660219,4.896774,14.188631,2.363950,11.488263,10.333706,5.019434
4.900000,0.510995,0.417377,10.700000,16.455708,5.590000,14.405300,4.885589,14.244492,2.359978,11.489444,10.393508,4.897174
4.900000,0.511997,0.419612,10.700000,16.440907,5.600000,14.149561,4.874394,14.299499,2.355999,11.490635,10.452578,4.772662
4.900000,0.513003,0.421864,10.700000,16.426146,5.610000,13.893034,4.863189,14.353655,2.352013,11.491835,10.510916,4.645742
4.900000,0.514012,0.424135,10.700000,16.411425,5.620000,13.635751,4.851974,14.406961,2.348020,11.493045,10.568523,4.516239
4.900000,0.515026,0.426425,10.700000,16.396743,5.630000,13.377740,4.840749,14.459421,2.344021,11.494266,10.625398,4.383955
4.900000,0.516044,0.428733,10.700000,16.382100,5.640000,13.119032,4.829514,14.511037,2.340015,11.495496,10.681542,4.248656
4.900000,0.517066,0.431061,10.700000,16.367497,5.650000,12.859654,4.818269,14.561812,2.336001,11.496736,10.736956,4.110075
4.900000,0.518092,0.433408,10.700000,16.352932,5.660000,12.599635,4.807013,14.611747,2.331981,11.497987,10.791641,3.967897
4.900000,0.519122,0.435775,10.700000,16.338407,5.670000,12.339000,4.795747,14.660846,2.327954,11.499248,10.845596,3.821749
4.900000,0.520156,0.438162,10.700000,16.323920,5.680000,12.077777,4.784471,14.709112,2.323920,11.500520,10.898823,3.671188
4.900000,0.521194,0.440568,10.700000,16.309472,5.690000,11.815991,4.773184,14.756547,2.319879,11.501803,10.951323,3.515678
4.900000,0.522237,0.442995,10.700000,16.295061,5.700000,11.553666,4.761886,14.803154,2.315831,11.503096,11.003096,3.354562
4.900000,0.523283,0.445442,10.700000,16.280689,5.710000,11.290827,4.750576,14.848936,2.311776,11.504400,11.054144,3.187022
4.900000,0.524334,0.447910,10.700000,16.266355,5.720000,11.027497,4.739256,14.893895,2.307714,11.505715,11.104468,3.012020
4.900000,0.525389,0.450399,10.700000,16.252059,5.730000,10.763699,4.727925,14.938034,2.303645,11.507042,11.154070,2.828204
4.900000,0.526448,0.452910,10.700000,16.237801,5.740000,10.499455,4.716582,14.981356,2.299568,11.508379,11.202949,2.633767
4.900000,0.527512,0.455441,10.700000,16.223579,5.750000,10.234787,4.705228,15.023865,2.295484,11.509728,11.251108,2.426195
4.900000,0.528580,0.457995,10.700000,16.209395,5.760000,9.969716,4.693863,15.065562,2.291393,11.511089,11.298548,2.201816
4.900000,0.529652,0.460570,10.700000,16.195249,5.770000,9.704262,4.682485,15.106451,2.287295,11.512462,11.345270,1.954895
4.900000,0.530728,0.463168,10.700000,16.181139,5.780000,9.438446,4.671096,15.146534,2.283189,11.513846,11.391277,1.675548
4.900000,0.531809,0.465788,10.700000,16.167066,5.790000,9.172287,4.659694,15.185815,2.279076,11.515242,11.436569,1.343762
4.900000,0.532894,0.468431,10.700000,16.153030,5.800000,8.905803,4.648281,15.224297,2.274955,11.516650,11.481148,0.903591
4.900000,0.533984,0.471097,10.700000,16.139030,5.810000,8.639014,4.636855,15.261983,2.270827,11.518071,11.525016,0.000000
4.900000,0.535078,0.473786,10.700000,16.125067,5.820000,8.371938,4.625417,15.298875,2.266691,11.519504,11.568175,0.000000
4.900000,0.536177,0.476499,10.700000,16.111139,5.830000,8.104592,4.613966,15.334976,2.262548,11.520950,11.610627,0.000000
4.900000,0.537280,0.479235,10.700000,16.097248,5.840000,7.836993,4.602502,15.370291,2.258397,11.522408,11.652373,0.000000
4.900000,0.538388,0.481996,10.700000,16.083393,5.850000,7.569157,4.591026,15.404821,2.254239,11.523879,11.693416,0.000000
4.900000,0.539501,0.484782,10.700000,16.069573,5.860000,7.301102,4.579536,15.438570,2.250073,11.525364,11.733757,0.000000
4.900000,0.540618,0.487592,10.700000,16.055789,5.870000,7.032843,4.568033,15.471542,2.245899,11.526861,11.773398,0.000000
4.900000,0.541739,0.490427,10.700000,16.042040,5.880000,6.764395,4.556517,15.503738,2.241718,11.528372,11.812342,0.000000
4.900000,0.542865,0.493287,10.700000,16.028327,5.890000,6.495774,4.544988,15.535163,2.237528,11.529896,11.850591,0.000000
4.900000,0.543996,0.496173,10.700000,16.014649,5.900000,6.226994,4.533444,15.565819,2.233331,11.531434,11.888147,0.000000
4.900000,0.545132,0.499085,10.700000,16.001005,5.910000,5.958069,4.521887,15.595710,2.229126,11.532986,11.925011,0.000000
4.900000,0.546273,0.502024,10.700000,15.987397,5.920000,5.689013,4.510315,15.624839,2.224912,11.534552,11.961187,0.000000
4.900000,0.547418,0.504989,10.700000,15.973823,5.930000,5.419841,4.498730,15.653209,2.220691,11.536132,11.996677,0.000000
4.900000,0.548568,0.507981,10.700000,15.960284,5.940000,5.150565,4.487130,15.680823,2.216462,11.537726,12.031483,0.000000
4.900000,0.549723,0.511000,10.700000,15.946779,5.950000,4.881198,4.475515,15.707685,2.212225,11.539335,12.065607,0.000000
4.900000,0.550882,0.514047,10.700000,15.933308,5.960000,4.611753,4.463886,15.733798,2.207980,11.540959,12.099052,0.000000
