x,Q2,W,miss_mass,phih,pt2,t,secondary_pips,secondary_pims,secondary_pizs,secondary_esum,accepted
0.3867,4.2514,2.7611,11.7114,-2.3919,0.0489,-0.5883,0,1,0,0.34995,1
0.4503,4.3948,2.4992,11.7446,2.1512,0.0142,-0.6843,0,0,0,0.00000,3
0.5158,4.9189,2.3447,11.9899,2.5130,0.0044,-1.0488,0,1,0,0.56412,1
0.3466,3.7111,2.8062,12.3834,-2.8185,0.0096,-0.9516,0,1,0,0.96593,1
0.4392,4.1825,2.4943,11.8442,2.6766,0.0006,-0.7332,0,1,0,0.46699,3
0.4366,4.6822,2.6309,12.8093,-2.9318,0.0567,-1.7037,0,1,0,1.56748,1
0.5377,4.9227,2.2611,11.7724,-1.3157,0.0032,-0.8644,0,1,0,0.24934,1
0.5538,5.7494,2.3480,11.9254,2.4863,0.0062,-1.0768,0,1,0,0.38145,3
0.3485,3.7375,2.8048,12.2154,2.9346,0.0592,-0.9016,0,1,0,0.79270,3
0.3911,3.9620,2.6550,11.8005,2.4338,0.0277,-0.6391,0,1,0,0.41482,3
0.3794,4.0473,2.7387,13.1253,-2.5326,0.0167,-1.6771,0,1,2,1.22927,1
0.4738,4.4379,2.4104,11.8825,-3.0222,0.0055,-0.8461,0,1,0,0.44628,1
0.4158,4.4606,2.6733,12.7523,-2.6092,0.0414,-1.5421,0,1,3,1.40594,1
0.4659,4.9230,2.5542,12.0755,3.0666,0.0500,-1.0759,0,0,2,0.28037,1
0.3803,3.9937,2.7181,12.0025,-1.9201,0.0402,-0.7922,0,1,0,0.44068,1
0.3903,4.0099,2.6727,12.0994,2.5473,0.0580,-0.9172,0,1,0,0.70135,3
0.4183,4.1989,2.5923,12.5683,-1.3116,0.0158,-1.3423,0,1,1,1.28851,1
0.3370,3.7054,2.8584,11.8469,2.9811,0.1547,-0.7294,0,1,0,0.64375,3
0.3405,3.7493,2.8537,12.3041,2.5552,0.0439,-0.9238,0,1,1,1.12917,0
0.3556,3.7849,2.7822,12.0702,2.2313,0.0900,-0.8519,0,2,0,0.66226,3
0.4187,4.3546,2.6316,12.4749,-2.3214,0.0367,-1.2921,0,1,1,1.09035,1
0.4395,4.5732,2.5910,11.6676,-3.0898,0.0283,-0.6158,0,1,0,0.36964,3
0.3831,4.2223,2.7712,11.7981,3.0834,0.0548,-0.6566,0,0,0,0.00000,2
0.4113,4.4655,2.6966,12.5303,1.7719,0.0259,-1.3012,0,1,0,1.23253,1
0.5955,5.6035,2.1649,12.0723,-1.4304,0.0361,-1.3920,0,1,0,0.35456,1
0.3894,4.2845,2.7563,13.2695,-2.4176,0.0152,-1.8492,0,1,2,2.22764,1
0.3914,4.2490,2.7364,11.6498,2.4490,0.0218,-0.5152,0,1,0,0.32886,1
0.4293,4.5422,2.6305,12.0855,-2.8823,0.0525,-0.9955,0,1,0,0.78928,3
0.3920,4.1038,2.6917,11.8377,3.0162,0.0161,-0.6560,0,1,0,0.60531,3
0.3634,3.8954,2.7759,12.6788,2.6340,0.1040,-1.3770,0,1,2,1.07550,1
0.4632,4.7425,2.5253,11.6996,-2.5933,0.0429,-0.7038,0,1,0,0.20365,1
0.3630,3.8708,2.7699,12.3240,2.2801,0.0530,-1.0160,0,1,0,1.12663,3
0.4285,4.5069,2.6254,12.1769,2.1479,0.0728,-1.1035,0,1,0,0.82010,3
0.4268,4.6415,2.6671,12.7862,-2.8074,0.0963,-1.7054,0,1,0,1.61943,1
0.4295,4.5293,2.6262,12.0021,2.8713,0.0363,-0.9002,0,1,0,0.33677,3
0.3696,3.8633,2.7332,12.0933,2.4705,0.0410,-0.8384,0,1,0,0.63606,3
0.3588,3.9035,2.8029,11.7998,2.5630,0.1443,-0.7233,0,1,0,0.23038,3
0.4540,4.9795,2.6209,12.1081,2.6960,0.0879,-1.1281,0,1,0,0.67488,1
0.3634,3.9060,2.7791,13.2873,-2.4756,0.0291,-1.7605,0,1,1,1.89365,1
0.4804,5.0659,2.5216,11.6087,-2.0892,0.0616,-0.6715,0,1,0,0.25282,3
0.4636,5.0651,2.5962,11.9055,2.3057,0.0579,-0.9182,0,1,0,0.60052,3
0.4581,4.7762,2.5554,11.6093,-2.2034,0.0624,-0.6363,0,1,0,0.29452,3
0.4915,5.3614,2.5350,12.2433,2.4101,0.0353,-1.2948,0,1,0,0.58662,3
0.4967,5.0835,2.4559,11.9792,1.6551,0.0250,-1.0223,0,1,0,0.27758,3
0.3547,3.7996,2.7918,12.0340,-2.4739,0.0500,-0.7704,0,1,0,0.73005,3
0.3876,4.0961,2.7116,11.5183,-2.7491,0.0207,-0.4070,0,1,0,0.21439,3
0.3728,4.1143,2.7930,12.7682,2.5173,0.0448,-1.3940,0,1,1,1.62014,0
0.4357,4.7979,2.6635,11.9920,2.5333,0.0506,-0.9251,0,1,0,0.37055,2
0.3943,4.3080,2.7381,11.8363,-3.0262,0.0123,-0.6552,0,1,0,0.63347,1
0.3799,4.1792,2.7751,13.0721,2.9587,0.0722,-1.7296,0,1,1,1.89642,1
0.3992,4.1278,2.6634,11.8997,2.4983,0.0354,-0.7445,0,1,0,0.43161,3
0.3765,4.0845,2.7647,11.8435,-2.7366,0.0787,-0.7091,0,1,0,0.34966,3
0.4137,4.0645,2.5771,12.7384,-0.9037,0.0056,-1.4612,0,1,0,1.33946,1
0.5777,5.3985,2.1969,11.8291,0.9735,0.0200,-1.0356,1,1,0,0.40208,1
0.4055,4.0880,2.6217,11.5344,-1.4009,0.0507,-0.4789,0,1,0,0.25559,1
0.4462,4.7115,2.5940,13.1689,1.3283,0.0063,-2.0154,0,1,1,1.85654,1
0.4325,4.3962,2.5787,12.2511,-2.6721,0.0331,-1.1263,0,1,0,0.93594,1
0.4626,4.7720,2.5344,11.7615,0.0002,0.0057,-0.7135,0,1,0,0.40713,1
0.4920,5.1297,2.4854,11.8618,-2.4583,0.0508,-0.9278,0,1,0,0.32395,1
0.3373,3.6600,2.8408,11.6841,2.6650,0.2208,-0.6941,0,1,0,0.36350,1
0.5029,5.4931,2.5121,11.5952,-2.2631,0.0345,-0.6628,0,1,0,0.21369,3
0.3443,3.8005,2.8495,12.6496,-2.5808,0.0523,-1.2048,0,1,1,1.26681,0
0.3555,3.8460,2.8024,13.0121,2.7342,0.0965,-1.6111,0,2,0,1.60540,1
0.3854,4.2123,2.7562,13.3197,3.0487,0.0763,-1.9891,0,0,5,1.42591,1
0.4354,4.5558,2.6055,12.5155,2.5028,0.0177,-1.3569,0,1,0,1.11622,1
0.4618,5.0319,2.5969,11.7512,-1.8275,0.0211,-0.7230,0,1,0,0.18984,1
0.4011,4.3296,2.7102,12.3798,2.8847,0.0372,-1.1534,0,0,1,0.60672,3
0.4583,4.4881,2.4872,11.7712,0.1779,0.0022,-0.7081,0,1,0,0.22773,3
0.4748,5.0841,2.5502,11.6543,2.1986,0.0715,-0.7180,0,1,1,0.39530,3
0.4558,4.9629,2.6088,11.6805,-2.5379,0.0040,-0.6263,0,1,0,0.15196,1
0.4068,4.2487,2.6601,12.3687,-2.5777,0.0318,-1.1532,0,1,1,0.86342,1
0.5349,5.7093,2.4177,12.5207,2.3537,0.0496,-1.7607,0,1,0,0.64693,1
0.4111,4.5214,2.7126,12.2519,2.5693,0.0225,-1.0526,0,1,0,0.95553,1
0.4263,4.2122,2.5589,11.7339,1.2299,0.0017,-0.6161,0,1,0,0.34589,1
0.3802,3.9375,2.7015,11.8859,-2.2344,0.0818,-0.7539,0,1,0,0.56599,3
0.4552,4.7584,2.5645,12.4618,0.7506,0.0052,-1.3539,0,1,1,0.59602,1
0.4666,5.0850,2.5874,12.5192,-1.9556,0.0448,-1.5098,0,1,0,1.35081,1
0.3405,3.6733,2.8276,12.2053,2.6122,0.0443,-0.8529,0,1,1,0.99552,1
0.4461,4.6769,2.5858,11.8527,-2.5633,0.0694,-0.8457,0,1,0,0.15111,1
0.4432,4.7829,2.6248,13.0481,1.8616,0.0215,-1.9084,0,1,1,1.81307,1
0.5572,5.1935,2.2377,12.1529,-0.4152,0.0744,-1.4378,0,1,0,0.46568,1
0.4343,4.5319,2.6046,13.0722,-2.6640,0.0281,-1.9026,1,2,0,1.28307,1
0.4340,4.5466,2.6096,11.9110,-2.8157,0.0706,-0.8742,0,1,0,0.43254,1
0.3787,4.0767,2.7509,12.8436,2.7316,0.1193,-1.6021,0,1,0,1.68627,1
0.4748,4.6907,2.4634,12.7707,3.1011,0.0133,-1.7452,0,1,1,0.97415,1
0.4031,4.3882,2.7161,12.0760,2.5160,0.1573,-1.0615,0,1,0,0.85728,1
0.3356,3.6806,2.8579,13.1850,-2.7862,0.1363,-1.7329,0,1,2,2.82832,1
0.3595,3.9300,2.8078,12.8612,-2.9663,0.1114,-1.5248,0,1,1,1.58589,1
0.3862,4.0725,2.7117,11.9483,2.3333,0.0439,-0.7671,0,1,0,0.78570,3
0.3927,4.2785,2.7383,11.7321,2.9498,0.0217,-0.5815,0,1,0,0.39400,1
0.4556,4.5872,2.5224,12.0175,2.3140,0.0163,-0.9486,0,1,0,0.57381,3
0.4410,4.5127,2.5693,12.2907,-2.3925,0.0417,-1.1998,0,1,1,0.87200,1
0.3434,3.7126,2.8245,12.0365,-3.0531,0.0605,-0.7601,0,1,0,0.34021,3
0.4226,4.4650,2.6420,12.7102,-3.1139,0.0565,-1.5532,0,1,0,1.60058,1
0.3966,4.2073,2.6983,12.1930,2.2769,0.0430,-0.9905,0,1,0,1.01553,3
0.4666,4.8660,2.5382,11.6641,-1.3354,0.0227,-0.6522,0,1,0,0.29989,1
0.4592,4.5981,2.5092,12.1356,-0.9065,0.0151,-1.0668,0,1,1,0.70486,1
0.4106,4.4218,2.6887,12.3062,2.4575,0.0102,-1.0805,0,1,0,0.72295,1
0.3617,3.8126,2.7585,12.9150,-2.8230,0.0393,-1.4617,0,1,1,1.53013,1
0.4511,4.5454,2.5320,12.8728,1.7309,0.0098,-1.7463,0,1,3,1.63171,1
0.4782,4.8431,2.4831,11.7826,-3.1048,0.0302,-0.7942,0,1,0,0.44433,1
0.3333,3.6468,2.8591,12.5416,2.9687,0.0738,-1.1180,0,1,0,1.38765,1
0.4190,4.4058,2.6440,13.1212,-2.6630,0.0200,-1.8639,0,1,0,1.74338,1
0.4450,4.6469,2.5837,12.0514,2.4793,0.0679,-1.0245,0,1,0,0.22083,1
0.3565,3.8746,2.8059,12.7525,-2.7832,0.0085,-1.2622,0,1,1,1.28837,1
0.4380,4.7759,2.6473,12.1450,-2.8057,0.0817,-1.1121,0,1,0,0.53687,1
0.3700,4.0421,2.7862,11.9315,-2.6423,0.0162,-0.6845,0,1,0,0.42345,1
0.4975,4.4966,2.3286,12.2320,-0.7878,0.0091,-1.2557,0,1,0,0.71563,1
0.4674,4.3834,2.4237,12.1173,0.4544,0.0155,-1.0697,0,1,1,0.75070,1
0.4699,4.3795,2.4127,11.8720,-0.4940,0.0029,-0.8244,0,1,0,0.33705,1
0.3532,3.8629,2.8205,12.4451,-2.2915,0.0443,-1.0673,0,1,1,1.15973,1
0.4216,4.3675,2.6215,12.4775,1.7833,0.0241,-1.2852,0,2,0,1.10938,1
0.4399,4.3753,2.5400,11.9764,-0.8627,0.0037,-0.8569,0,1,0,0.35886,1
0.3625,3.9273,2.7904,11.6191,-2.9315,0.0219,-0.4482,0,1,0,0.23363,1
0.3482,3.7845,2.8224,12.6892,3.0470,0.1159,-1.3472,0,1,0,1.37381,1
0.4876,4.9528,2.4667,12.2844,-2.0337,0.0354,-1.3236,0,1,0,0.75143,1
0.4326,4.3948,2.5779,12.4205,2.5188,0.0314,-1.2792,0,1,0,1.15478,1
0.4492,4.3514,2.4931,11.8928,1.0384,0.0279,-0.8337,0,1,0,0.28427,1
0.4282,4.2031,2.5481,11.8304,1.9592,0.0001,-0.6995,0,1,0,0.50323,3
0.3681,3.8905,2.7492,12.5385,3.0354,0.0615,-1.2147,0,1,1,0.95805,1
0.4217,4.6292,2.6888,11.9487,3.0138,0.1211,-0.9456,0,1,0,0.50071,1
0.4255,4.5303,2.6451,12.3294,-2.7083,0.0379,-1.1844,0,1,0,1.09043,3
0.4338,4.2477,2.5348,11.8456,0.2282,0.0027,-0.7270,0,1,0,0.25192,1
0.5434,5.7150,2.3838,11.5557,-0.7334,0.0245,-0.6757,0,1,0,0.16922,1
0.4195,4.1311,2.5686,11.8658,-1.4297,0.0298,-0.7505,0,1,0,0.41249,1
0.4097,4.4770,2.7077,12.0262,-2.1644,0.0279,-0.8638,0,1,0,0.62228,1
0.4673,4.8220,2.5251,12.2358,-2.4481,0.0060,-1.1736,0,1,0,0.89750,1
0.4373,4.4925,2.5810,11.7808,1.6700,0.0173,-0.6970,0,1,0,0.46858,1
0.3890,3.9489,2.6614,11.9131,-3.0296,0.0361,-0.7348,0,1,0,0.50236,3
0.3824,4.0845,2.7346,13.0419,-1.7034,0.0312,-1.6441,1,2,2,1.42980,1
0.3400,3.6709,2.8294,11.7635,-2.2097,0.1149,-0.6270,0,1,0,0.36187,3
0.3741,3.9732,2.7438,13.1167,-2.9573,0.0176,-1.6466,0,1,0,1.00322,1
0.4787,5.0622,2.5285,12.7720,1.8311,0.0042,-1.7498,0,1,1,1.16068,1
0.3344,3.6621,2.8584,12.0101,2.4115,0.0993,-0.7708,0,1,0,0.49719,3
0.4416,4.5230,2.5689,12.1232,-2.6249,0.0164,-1.0115,0,1,1,0.72269,3
0.3482,3.8135,2.8316,11.9596,-2.2279,0.0502,-0.7022,0,1,0,0.45082,1
0.4418,4.3329,2.5211,11.8837,-1.7540,0.0022,-0.7763,0,1,0,0.64804,3
0.3838,3.9420,2.6851,11.6562,-2.4315,0.0713,-0.5676,0,1,0,0.34098,3
0.3953,4.0431,2.6581,12.5038,-2.5237,0.0473,-1.2557,0,1,1,1.12461,1
0.3685,3.9113,2.7538,13.2317,-2.7413,0.0551,-1.7871,0,1,1,2.13948,1
0.3432,3.7413,2.8354,13.2556,-2.6860,0.0649,-1.7002,0,1,1,1.52934,1
0.4326,4.2629,2.5438,11.7636,1.7848,0.0061,-0.6584,0,1,0,0.20236,3
0.5047,5.3473,2.4757,11.9505,-1.5414,0.0061,-0.9879,0,1,0,0.29300,3
0.4691,4.9798,2.5526,13.1905,-2.8666,0.0240,-2.1834,0,1,0,2.02004,1
0.3458,3.8105,2.8443,11.8082,-2.7937,0.1427,-0.7033,0,1,0,0.24177,2
0.4929,4.7504,2.4017,11.8431,-1.2774,0.0063,-0.8506,0,1,0,0.22456,3
0.3833,4.1199,2.7404,12.6548,2.9407,0.1035,-1.4289,0,1,1,1.44781,1
0.4118,4.4951,2.7020,12.3790,1.8001,0.0284,-1.1734,0,1,0,0.83341,1
0.3573,3.8746,2.8018,13.1382,-2.6589,0.0408,-1.6277,0,1,1,1.69019,1
0.4060,4.1907,2.6479,11.6597,1.7574,0.0066,-0.5272,0,1,0,0.26839,1
0.4141,4.1602,2.6012,12.0942,-2.4948,0.0130,-0.9108,0,1,1,0.49414,3
0.3972,4.0946,2.6635,12.2909,1.9962,0.0044,-1.0195,0,1,1,0.94453,1
0.4595,4.6879,2.5287,11.9807,1.4405,0.0265,-0.9375,0,1,0,0.54711,3
0.4823,5.2113,2.5444,11.6868,-2.4137,0.0067,-0.6822,0,1,0,0.40231,3
0.5694,5.7749,2.2908,12.0600,-0.6504,0.0438,-1.3212,0,1,0,0.17421,1
0.3682,4.0444,2.7966,12.7445,2.7026,0.0498,-1.3645,0,1,0,1.48587,1
0.4128,4.2724,2.6377,11.9149,2.6497,0.0150,-0.7597,0,1,0,0.59213,3
0.4768,4.4769,2.4070,11.8702,1.7627,0.0045,-0.8397,0,1,0,0.41593,1
0.3533,3.8364,2.8109,11.8855,-2.7769,0.1385,-0.7701,0,1,0,0.30574,3
0.3680,4.0466,2.7983,11.6622,2.2957,0.0559,-0.5287,0,1,0,0.25109,1
0.3711,3.8816,2.7311,12.5205,-2.9369,0.0460,-1.1871,0,1,0,1.38415,1
0.3404,3.7346,2.8493,11.6402,-2.7594,0.1075,-0.5319,0,0,0,0.00000,3
0.4146,4.2313,2.6181,11.8333,1.7442,0.0341,-0.7192,0,1,0,0.40461,3
0.3952,4.2189,2.7087,12.1114,-2.7702,0.0942,-0.9880,0,1,0,0.41970,1
0.4277,4.6450,2.6639,12.0360,-2.2323,0.0173,-0.9012,0,1,1,0.53102,1
0.4621,4.6997,2.5202,11.9081,-1.9540,0.0160,-0.8614,0,1,0,0.21656,3
0.4090,4.3681,2.6816,11.7777,-1.5780,0.0595,-0.6945,0,1,0,0.22254,1
0.4675,4.5064,2.4522,11.9519,2.1575,0.0079,-0.9023,0,1,0,0.53802,1
0.4732,4.8201,2.4994,12.0761,-0.9918,0.0016,-1.0282,0,1,0,0.81829,3
0.4112,4.4219,2.6855,12.2030,2.5104,0.0558,-1.0563,0,1,0,0.77175,3
0.4585,4.4742,2.4828,12.0438,-1.0039,0.0333,-1.0028,0,1,0,0.19762,1
0.3875,4.2687,2.7617,12.9725,-2.9226,0.0551,-1.6461,0,1,1,1.60685,0
0.5407,5.1488,2.2920,11.8965,-2.0402,0.0020,-1.0047,0,1,0,0.33820,1
0.3461,3.7239,2.8136,12.7983,3.0790,0.0932,-1.3917,0,2,0,0.52260,1
0.3418,3.6910,2.8261,11.9676,-2.6920,0.1239,-0.7883,1,1,0,0.67450,3
0.4811,4.5538,2.4066,12.1034,-1.6831,0.0274,-1.1088,0,1,0,0.76044,1
0.4165,4.1482,2.5867,11.8160,-2.4189,0.0205,-0.6908,0,1,0,0.35284,3
0.3924,3.9548,2.6463,12.2576,-2.7544,0.0049,-0.9788,0,1,1,0.63414,1
0.4714,4.4159,2.4149,12.0635,-0.7399,0.0627,-1.0942,0,1,0,0.54168,1
0.4301,4.5976,2.6406,12.7785,-3.1026,0.0718,-1.6719,0,1,0,1.24190,1
0.4406,4.8351,2.6496,12.2167,-3.0706,0.1219,-1.2417,0,1,0,0.77970,1
0.4735,4.3549,2.3924,11.8398,0.2925,0.0173,-0.8201,0,1,0,0.50416,1
0.4926,4.5580,2.3612,11.5524,-0.1107,0.0222,-0.5858,0,1,0,0.18112,3
0.3385,3.7090,2.8511,11.7694,-2.6962,0.0853,-0.5921,0,1,0,0.48110,3
0.4418,4.4168,2.5420,12.4226,2.7484,0.0031,-1.2680,0,1,0,0.98334,1
0.3511,3.8128,2.8157,12.7653,-2.4100,0.0452,-1.3087,0,1,1,0.98871,1
0.3861,4.0470,2.7045,11.7285,2.9742,0.0926,-0.6541,0,1,0,0.19213,1
0.5573,5.3702,2.2686,12.5245,0.9781,0.0489,-1.8416,0,1,0,0.83726,1
0.4803,4.7420,2.4518,11.9798,-1.8603,0.0096,-0.9619,0,1,0,0.42515,3
0.4290,4.4438,2.6067,11.6308,0.3020,0.0001,-0.5325,0,0,0,0.00000,1
0.5365,5.0558,2.2909,11.7682,0.9695,0.0004,-0.8552,0,1,0,0.21101,1
0.3941,4.3420,2.7490,12.3639,-2.3384,0.0185,-1.0922,0,1,0,0.98877,0
0.4237,4.3652,2.6111,12.3280,-1.9865,0.0149,-1.1440,0,0,1,0.36643,1
0.4534,4.5493,2.5228,11.8901,-2.7870,0.0009,-0.8057,0,1,0,0.31487,3
0.4413,4.8721,2.6548,12.8071,1.7345,0.0330,-1.6823,0,0,0,0.00000,0
0.3914,4.2777,2.7443,13.3548,-2.4121,0.0354,-1.9745,0,1,0,1.76741,1
0.4293,4.2280,2.5496,11.8570,-2.4738,0.0110,-0.7386,0,1,0,0.27764,3
0.3550,3.7944,2.7882,12.4776,2.9609,0.0244,-1.0691,0,1,1,0.78130,1
0.4996,5.3105,2.4900,11.6655,2.9819,0.0253,-0.7150,0,1,0,0.19701,3
0.3992,4.2469,2.6965,11.7879,-2.2046,0.0658,-0.6923,0,1,0,0.26504,3
0.5488,5.7908,2.3751,13.0116,0.8985,0.0177,-2.3494,0,1,1,1.46249,1
0.4698,4.3839,2.4143,11.6704,0.6335,0.0166,-0.6534,0,1,0,0.23529,3
0.3802,3.9754,2.7129,12.0958,-1.7126,0.0354,-0.8591,0,1,0,0.72766,1
0.5761,5.5189,2.2227,11.6900,-1.5344,0.0112,-0.8620,0,1,0,0.24374,1
0.3437,3.7807,2.8459,13.0300,-3.0405,0.1193,-1.6113,0,1,1,1.84450,1
0.4171,4.4586,2.6666,13.2042,-2.7443,0.0676,-2.0228,0,1,3,1.85819,1
0.4259,4.4312,2.6177,11.9301,-2.9390,0.0265,-0.8160,0,1,0,0.42926,3
0.5264,5.0736,2.3336,12.2641,-0.4861,0.0288,-1.4072,1,1,0,0.44589,1
0.5068,5.0115,2.3994,12.3703,-2.4440,0.0165,-1.4443,0,1,1,0.81512,1
0.4777,4.9814,2.5155,11.8777,-1.5335,0.0589,-0.9230,0,1,0,0.18954,3
0.3626,3.8455,2.7640,13.1570,-2.9062,0.0406,-1.6687,0,1,0,1.94153,1
0.3494,3.7257,2.7959,12.2413,-2.9481,0.0796,-0.9513,0,1,2,0.85666,3
0.4696,5.0927,2.5752,13.0841,-2.9441,0.0201,-2.0661,0,1,1,1.94150,1
0.4562,4.7512,2.5583,12.1524,2.0623,0.0095,-1.0681,0,1,0,0.72654,3
0.4420,4.6752,2.6043,12.4594,3.0676,0.0269,-1.3405,0,1,1,0.89165,1
0.3620,3.8275,2.7617,12.9342,-2.6104,0.0632,-1.5188,0,1,1,1.66083,1
0.5316,5.2098,2.3389,11.8769,-0.8578,0.0408,-1.0162,0,1,0,0.35046,3
0.4202,4.2404,2.5945,11.8645,2.5946,0.0156,-0.7329,0,1,0,0.55465,3
0.4606,5.0717,2.6116,13.1621,-3.0565,0.0436,-2.1476,0,2,0,1.75321,0
0.5421,5.0898,2.2759,11.8637,-0.2455,0.0175,-0.9924,0,1,0,0.45474,1
0.5096,5.0678,2.3994,11.8867,1.9275,0.0189,-0.9485,0,1,0,0.38959,3
0.3808,4.0458,2.7309,12.1866,-2.9067,0.0503,-0.9532,0,1,0,0.80193,3
0.4492,4.3879,2.5021,11.9336,-2.0870,0.0069,-0.8433,0,1,0,0.44969,3
0.4037,4.2485,2.6749,11.8617,3.0132,0.0110,-0.6921,0,1,0,0.41423,3
0.4221,4.3832,2.6230,11.7217,1.8461,0.0023,-0.6002,0,1,0,0.37054,1
0.5511,5.4111,2.2997,11.8667,2.3838,0.0105,-1.0082,0,1,0,0.30492,1
0.4452,4.3901,2.5202,11.6737,0.7383,0.0246,-0.6254,0,1,0,0.43517,1
0.4783,5.1747,2.5541,13.0033,-3.0155,0.0425,-2.0595,0,1,0,1.74637,1
0.3796,4.0242,2.7309,12.9467,-3.0992,0.0056,-1.5067,0,1,1,1.75964,1
0.4198,4.3365,2.6218,11.9797,1.9689,0.0059,-0.8180,0,1,0,0.60757,1
0.4749,4.7625,2.4793,11.8525,0.2508,0.0015,-0.8170,0,1,0,0.25749,3
0.4740,5.1869,2.5761,13.2813,-1.3613,0.0179,-2.2952,0,1,1,2.08055,1
0.4145,4.1841,2.6057,11.8963,2.8700,0.0596,-0.8051,0,1,0,0.56347,1
0.3562,3.7747,2.7754,12.3245,2.9980,0.0501,-0.9925,0,1,0,0.82276,3
0.4444,4.5212,2.5561,11.9295,-1.2310,0.0213,-0.8488,0,1,0,0.22222,1
0.4239,4.5108,2.6478,11.8443,-2.8529,0.0853,-0.8127,0,0,0,0.00000,1
0.3693,3.9938,2.7750,11.8548,2.9089,0.1406,-0.7814,0,1,0,0.25724,1
0.4153,4.5745,2.7059,11.9085,2.5920,0.0366,-0.7882,0,1,0,0.22135,2
0.5420,5.1309,2.2840,11.9163,-1.2751,0.0465,-1.0896,0,1,0,0.41197,1
0.4028,4.3021,2.6940,11.8482,2.4159,0.0076,-0.6753,0,1,0,0.43786,1
0.3900,4.2648,2.7480,11.9348,-2.8520,0.0946,-0.8296,0,1,0,0.33284,3
0.4253,4.1276,2.5411,11.8822,-2.0504,0.0031,-0.7415,0,1,0,0.53253,3
0.3690,3.9102,2.7510,11.9137,-2.1620,0.0467,-0.7074,0,1,0,0.57909,1
0.4439,4.4979,2.5526,11.9026,1.7606,0.0044,-0.8013,0,1,0,0.49803,3
0.3563,3.9207,2.8223,11.5926,2.5046,0.0502,-0.4538,0,1,0,0.23686,1
0.4132,4.3227,2.6495,11.6534,2.0966,0.0458,-0.5816,0,1,0,0.30105,3
0.3653,3.9578,2.7853,12.3903,3.0087,0.1605,-1.2276,0,1,0,0.99535,1
0.4590,4.9175,2.5838,12.3833,2.3090,0.0367,-1.3374,0,1,1,1.07384,3
0.5203,5.4260,2.4254,12.1021,2.5214,0.0354,-1.2259,0,1,0,0.57224,1
0.5215,4.8433,2.3074,11.5931,-0.1725,0.0027,-0.6478,0,1,0,0.20203,3
0.3451,3.7367,2.8235,12.7391,-3.0667,0.1396,-1.4128,0,1,0,1.56629,1
0.3872,4.1980,2.7433,12.5560,-2.9655,0.0762,-1.3156,0,1,0,1.34381,1
0.4205,4.4613,2.6513,11.9722,2.1864,0.0235,-0.8365,0,1,0,0.25281,3
0.4383,4.2689,2.5203,11.8328,-1.5781,0.0030,-0.7250,0,1,0,0.62772,3
0.3847,3.9372,2.6792,11.7651,2.0644,0.0094,-0.5771,0,1,0,0.54491,1
0.4398,4.5355,2.5801,12.4544,-1.3905,0.0090,-1.3012,0,1,0,1.03604,1
0.4285,4.7173,2.6782,11.9672,-2.8420,0.0502,-0.8858,0,1,0,0.70374,2
0.4599,4.6490,2.5180,11.5171,-2.9521,0.0482,-0.5375,0,1,0,0.19265,1
0.3991,3.9975,2.6268,12.3864,-2.1569,0.0633,-1.1906,0,1,0,1.20854,1
0.4688,5.0637,2.5724,13.1028,-3.0455,0.0211,-2.0838,0,1,3,1.32153,1
0.4409,4.2818,2.5119,11.6444,-0.6362,0.0012,-0.5634,0,1,0,0.29949,3
0.4695,4.9539,2.5454,11.8081,-3.0090,0.0125,-0.7795,0,1,0,0.16003,3
0.5644,5.3306,2.2350,11.8799,-0.2029,0.0646,-1.1252,0,1,0,0.35147,1
0.4519,4.2390,2.4539,11.8106,-0.5744,0.0030,-0.7314,0,1,0,0.32450,1
0.3834,4.1013,2.7345,12.8792,2.9030,0.0691,-1.5705,1,1,2,1.91868,1
0.3628,3.8863,2.7760,12.9299,-2.8893,0.0213,-1.4485,1,2,0,1.34773,1
0.3741,4.0946,2.7806,12.6006,2.3006,0.0365,-1.2481,0,1,1,0.66223,1
0.4242,4.6459,2.6807,13.1338,-2.4149,0.0128,-1.8886,0,1,0,1.71583,1
0.3673,3.8742,2.7487,12.0940,-2.2356,0.0539,-0.8506,0,1,0,0.56027,3
0.3717,4.1006,2.7948,12.3156,-2.4111,0.0426,-1.0202,0,1,0,1.14477,0
0.4697,4.5173,2.4457,12.1141,-1.0919,0.0215,-1.0816,0,1,0,0.43494,1
0.4052,4.3374,2.6921,12.2585,2.4281,0.0101,-1.0240,0,1,0,0.96905,1
0.4837,5.2884,2.5543,11.7052,3.0286,0.0149,-0.7129,0,1,0,0.19642,3
0.5027,5.3098,2.4765,11.9919,-2.3424,0.0597,-1.0974,0,1,0,0.53116,1
0.4195,4.4516,2.6533,12.1495,-2.8983,0.0133,-0.9738,0,1,0,0.52898,3
0.5632,5.6585,2.2952,12.4804,1.4474,0.0130,-1.7546,0,1,0,0.28651,1
0.4412,4.2354,2.4991,12.1519,-1.6819,0.0185,-1.0378,0,1,1,0.58467,1
0.4652,4.4079,2.4387,11.6799,0.7713,0.0057,-0.6409,0,1,0,0.37019,3
0.4605,5.0753,2.6126,11.7649,2.2079,0.0406,-0.7578,0,1,0,0.34189,2
0.4756,5.2021,2.5724,12.0114,3.0878,0.0357,-1.0192,0,1,0,0.52682,3
0.4698,4.5681,2.4569,12.7434,-1.2579,0.0361,-1.7353,0,1,1,1.37868,1
