x,Q2,W,miss_mass,phih,pt2,t,secondary_pips,secondary_pims,secondary_pizs,secondary_esum,accepted
0.3908,4.1938,2.7238,12.5798,-2.7160,0.0957,-1.3784,0,1,0,1.32387,1
0.4302,4.1851,2.5344,12.2984,-2.0688,0.0144,-1.1347,0,1,0,0.95241,1
0.5023,5.2273,2.4619,11.9440,0.6430,0.0072,-0.9765,0,1,0,0.20185,1
0.3953,4.1507,2.6886,11.7452,2.9413,0.1000,-0.6930,0,1,0,0.16959,1
0.3573,3.8970,2.8090,13.0941,-2.8072,0.0883,-1.6737,1,2,0,2.10121,1
0.4258,4.5373,2.6456,12.3345,-2.6724,0.0117,-1.1525,0,1,1,0.67675,3
0.4393,4.3195,2.5283,12.4377,-1.3198,0.0232,-1.3042,0,1,1,0.76135,1
0.3524,3.8444,2.8189,12.5357,2.8918,0.1051,-1.2231,0,1,1,1.19791,1
0.3651,3.9505,2.7840,12.7711,2.8394,0.1015,-1.4563,0,1,0,1.44253,1
0.4128,4.2102,2.6210,12.1278,1.5362,0.0086,-0.9305,0,1,1,0.72183,1
0.4451,4.8917,2.6417,12.1399,3.0412,0.0203,-1.0431,0,1,0,0.78809,3
0.3742,4.0908,2.7789,11.6782,-2.8014,0.0839,-0.5842,0,1,0,0.27889,3
0.4363,4.5381,2.5967,12.9628,-2.6291,0.0046,-1.7633,0,1,1,1.79025,1
0.3622,3.8285,2.7609,11.8793,-2.4370,0.0368,-0.6553,0,1,0,0.60209,3
0.3423,3.7287,2.8364,13.3172,-3.0172,0.0154,-1.6537,0,1,1,1.87546,1
0.4887,5.2405,2.5228,12.9133,-1.7091,0.0201,-1.9692,0,2,1,1.13908,1
0.3951,4.3407,2.7435,11.8657,2.9285,0.0569,-0.7363,0,1,0,0.50599,3
0.6508,6.0463,2.0309,12.4874,0.2365,0.0860,-2.1949,0,1,0,0.96843,1
0.4691,4.3319,2.4050,11.8451,-2.3730,0.0080,-0.8038,0,1,0,0.32126,1
0.5190,4.7288,2.2940,11.8699,0.6719,0.0900,-1.0455,0,1,0,0.44965,1
0.3355,3.6804,2.8583,11.9168,-2.2745,0.0596,-0.6573,0,1,0,0.52214,1
0.5001,4.8516,2.3937,12.3513,-0.1736,0.0218,-1.4100,0,1,0,1.15808,1
0.3511,3.8205,2.8179,11.8427,-2.7386,0.0242,-0.5917,0,1,0,0.40386,1
0.4335,4.2348,2.5325,11.8489,2.6680,0.0491,-0.7894,0,1,0,0.54889,1
0.4574,4.3410,2.4557,11.7882,-0.0714,0.0059,-0.7258,0,1,0,0.21305,3
0.3935,3.9613,2.6430,12.3526,-2.5723,0.0778,-1.1657,0,1,0,1.08918,1
0.4847,4.7239,2.4296,12.4695,-1.6407,0.0116,-1.4673,0,1,1,0.88484,1
0.4332,4.7292,2.6585,11.9699,2.4790,0.0623,-0.9147,0,1,0,0.20704,3
0.4251,4.3973,2.6128,11.6769,-2.6808,0.0550,-0.6324,0,1,0,0.37773,3
0.4263,4.3130,2.5853,12.2153,-2.9213,0.0331,-1.0767,0,1,0,1.02192,1
0.3796,3.9364,2.7044,12.6239,-2.8455,0.0539,-1.3137,0,1,1,1.12443,1
0.4311,4.1795,2.5291,11.9894,-1.3952,0.0042,-0.8482,0,1,0,0.46913,1
0.4612,4.4729,2.4712,11.9648,-0.6213,0.0133,-0.9074,0,1,0,0.48369,1
0.3910,4.2322,2.7334,12.0749,-2.7284,0.1431,-1.0117,0,1,0,0.71607,1
0.5398,5.3226,2.3277,11.6690,-1.1152,0.0294,-0.7947,0,1,0,0.23701,3
0.3783,4.0945,2.7587,11.8716,-3.0822,0.0530,-0.7022,0,1,0,0.47677,3
0.5370,4.9360,2.2662,12.1248,0.9219,0.0525,-1.3165,0,1,0,0.74592,1
0.3834,4.0106,2.7076,12.2399,-2.8207,0.0499,-1.0026,0,1,1,0.74130,3
0.4299,4.4085,2.5936,12.1929,1.4621,0.0193,-1.0473,0,2,0,0.77755,1
0.5341,4.9964,2.2889,12.0882,-0.0859,0.0455,-1.2581,0,1,0,0.26634,1
0.3900,4.1664,2.7198,12.1968,-3.0856,0.0866,-1.0356,0,1,0,0.81398,1
0.4699,4.4957,2.4397,12.0267,2.2725,0.0264,-1.0044,0,1,0,0.63776,1
0.4419,4.6170,2.5906,12.4656,2.6123,0.0738,-1.4161,0,1,1,0.96904,1
0.4746,5.2153,2.5797,11.7402,2.4689,0.0400,-0.7606,0,1,0,0.48438,3
0.4493,4.8258,2.6066,11.9435,2.0703,0.0043,-0.8518,0,1,1,0.47009,1
0.4778,4.3792,2.3806,11.7083,1.1029,0.0074,-0.6908,0,1,0,0.30142,1
0.4718,4.6219,2.4607,11.9422,0.9490,0.0400,-0.9463,0,1,0,0.59598,1
0.6660,6.3453,2.0155,12.1499,0.0392,0.0514,-1.7189,0,1,0,0.40449,1
0.4761,4.6094,2.4398,12.2461,-2.7053,0.0062,-1.2068,0,1,1,0.40537,1
0.4831,4.4257,2.3696,11.9191,1.8380,0.0247,-0.9273,0,1,0,0.18671,1
0.4022,4.3131,2.7001,11.7875,2.9385,0.0835,-0.7196,0,1,0,0.26960,3
0.4507,4.2624,2.4650,11.5211,0.7691,0.0221,-0.4955,0,1,0,0.21124,1
0.3456,3.7920,2.8392,11.7759,-2.7395,0.2703,-0.8361,0,1,0,0.25865,1
0.4955,4.7715,2.3954,12.5103,-1.6301,0.0235,-1.5654,0,1,1,1.24986,1
0.4472,4.2673,2.4812,11.8773,1.8637,0.0027,-0.7818,0,1,0,0.34559,1
0.4274,4.1466,2.5370,11.6326,-1.4423,0.0448,-0.5851,0,1,0,0.46046,3
0.4415,4.1885,2.4858,12.0603,-0.3908,0.0034,-0.9342,0,1,0,0.23958,1
0.5165,5.1930,2.3960,11.8536,2.6647,0.0292,-0.9435,0,1,0,0.58841,1
0.3355,3.6461,2.8463,11.9616,2.5218,0.0793,-0.7135,0,1,0,0.66709,3
0.3952,4.2594,2.7202,13.0579,2.1929,0.0053,-1.6708,0,1,1,1.70087,1
0.3865,3.9628,2.6779,12.0728,3.1211,0.0522,-0.8783,0,1,0,0.72160,3
0.6185,5.9944,2.1396,12.2274,0.2744,0.0322,-1.6500,0,1,0,0.66294,1
0.4774,4.4494,2.3981,11.9377,-0.0985,0.0245,-0.9327,0,1,0,0.38613,1
0.4134,4.3967,2.6683,11.9850,-2.4516,0.0107,-0.8147,0,1,0,0.54540,1
0.5371,4.9797,2.2742,12.2222,-0.4595,0.0779,-1.4649,0,1,0,0.39876,1
0.4620,4.6413,2.5068,11.9492,-2.4227,0.0364,-0.9265,0,1,0,0.35487,1
0.3426,3.7432,2.8394,12.4205,-3.0392,0.1438,-1.1573,0,1,1,0.93472,1
0.5426,5.7217,2.3881,12.4672,2.1003,0.0357,-1.7045,0,1,0,0.78823,1
0.4978,4.5468,2.3383,12.3235,0.1129,0.0101,-1.3533,0,1,1,0.86522,1
0.4167,4.5462,2.6917,12.1926,-2.6916,0.0650,-1.0747,0,1,0,0.92156,3
0.4764,4.9112,2.5057,11.8859,1.4233,0.0213,-0.8788,0,1,0,0.51686,3
0.5221,5.3627,2.4061,11.9150,2.6783,0.0369,-1.0316,0,1,0,0.22077,1
0.3715,3.9975,2.7647,12.0424,-2.5342,0.0922,-0.8710,0,1,0,0.72190,3
0.3961,4.3112,2.7302,12.8804,2.0599,0.0572,-1.6042,1,1,0,1.19651,1
0.3804,4.1970,2.7781,12.6779,2.0529,0.0230,-1.3138,0,1,1,1.38001,0
0.4590,4.9496,2.5910,11.8427,-2.4984,0.0611,-0.8529,0,1,0,0.21270,3
0.5771,5.5125,2.2182,12.2920,-0.0404,0.0433,-1.6177,0,1,0,0.98765,1
0.4793,4.8805,2.4864,12.4197,-1.9477,0.0407,-1.4443,0,1,0,0.92178,1
0.3772,4.0696,2.7567,11.8754,-2.1941,0.0470,-0.6954,0,1,0,0.60050,1
0.4621,4.4048,2.4509,11.9593,-2.8785,0.0073,-0.8959,0,1,0,0.38157,1
0.5088,5.2339,2.4360,12.8824,-2.9721,0.0043,-1.9930,0,1,1,0.92765,1
0.4390,4.4063,2.5515,11.8673,-2.7358,0.0211,-0.7811,0,1,0,0.15821,3
0.4303,4.4277,2.5968,11.6841,-2.6588,0.0903,-0.6909,0,1,0,0.19789,1
0.3498,3.8027,2.8196,12.6512,-2.4040,0.0728,-1.2570,0,1,1,1.42722,1
0.3791,3.9423,2.7086,12.6771,2.1021,0.0185,-1.3011,0,1,2,1.68101,1
0.3608,3.9121,2.7947,12.3435,-2.8489,0.0984,-1.0884,0,1,1,1.03188,3
0.3428,3.7438,2.8386,13.1915,3.0502,0.0852,-1.6820,0,1,1,1.68254,1
0.4193,4.6180,2.6972,12.6387,2.3257,0.0158,-1.4118,0,1,0,1.21545,0
0.5548,5.0590,2.2225,11.9628,0.6035,0.0366,-1.1572,0,1,0,0.46360,1
0.4640,4.8875,2.5547,11.7318,-2.2158,0.0279,-0.7170,0,1,0,0.34951,3
0.3604,3.8694,2.7835,12.0548,-3.0611,0.0762,-0.8335,0,1,0,0.85179,3
0.3603,3.8726,2.7850,13.1972,-3.0555,0.0163,-1.6468,0,1,1,2.03260,1
0.4346,4.4236,2.5757,12.0914,2.3397,0.0830,-1.0557,0,1,0,0.69284,1
0.3967,4.2766,2.7174,11.6700,1.7138,0.0458,-0.5686,0,1,0,0.19798,1
0.3693,3.9072,2.7482,11.6929,-2.4604,0.0539,-0.5512,0,1,0,0.29466,3
0.5436,5.7431,2.3881,12.1121,-3.0348,0.0094,-1.2645,0,1,0,0.68698,3
0.3897,4.0488,2.6871,12.8787,-2.4422,0.0593,-1.5810,0,2,0,1.30088,1
0.4833,4.7799,2.4475,12.0025,0.8578,0.0125,-0.9952,0,1,0,0.63932,3
0.4060,4.3145,2.6821,11.8246,-1.9497,0.0288,-0.6888,0,1,0,0.49374,1
0.5172,5.3911,2.4315,12.0716,2.6832,0.0025,-1.1396,0,1,0,0.52107,3
0.4334,4.5798,2.6208,11.5364,-2.8034,0.0496,-0.5187,0,1,0,0.15044,3
0.4993,5.4909,2.5273,12.2745,1.2152,0.0278,-1.3401,0,1,0,0.70829,1
0.3634,3.8900,2.7739,12.8870,-2.2022,0.0096,-1.3971,0,1,0,1.61227,1
0.5341,5.1699,2.3216,11.7312,-0.4453,0.0548,-0.8829,0,1,0,0.44087,1
0.4105,4.3225,2.6621,11.5807,1.8947,0.0266,-0.4950,0,1,0,0.32726,1
0.4700,5.0920,2.5735,12.3866,-1.5784,0.0350,-1.3735,0,1,0,0.92765,1
0.4210,4.1206,2.5586,12.0518,-2.5817,0.0282,-0.9115,0,1,0,0.51323,1
0.3543,3.8070,2.7963,11.9192,2.6422,0.0645,-0.7036,0,1,0,0.59972,3
0.4234,4.4445,2.6331,12.4580,2.2705,0.0113,-1.2547,0,1,0,1.10710,1
0.4006,4.0404,2.6315,12.3246,-3.0250,0.0211,-1.0810,0,1,0,1.10665,1
0.3543,3.8565,2.8123,12.2650,2.0737,0.0472,-0.9380,0,2,0,0.90212,1
0.3575,3.9062,2.8109,12.1231,2.4273,0.0506,-0.8442,0,1,0,0.59523,1
0.4219,4.6011,2.6805,13.1252,-2.4987,0.0626,-1.9581,0,1,1,1.90317,1
0.4202,4.5622,2.6789,13.2795,2.3787,0.0164,-2.0151,0,1,1,2.01880,1
0.4314,4.6794,2.6549,11.8625,2.7008,0.0514,-0.8012,0,1,0,0.52080,3
0.4033,4.3292,2.6991,13.1780,2.2848,0.0187,-1.8407,1,2,0,1.66193,1
0.3654,3.8471,2.7497,12.8450,2.9387,0.0397,-1.4205,0,0,1,1.46592,1
0.4010,4.0326,2.6277,11.8593,-2.5500,0.0122,-0.6854,0,1,0,0.50481,3
0.3674,4.0265,2.7954,11.6700,-2.6204,0.0936,-0.5787,0,1,0,0.34937,3
0.4829,4.4849,2.3839,12.3901,-0.7057,0.0131,-1.3805,0,1,1,0.88288,1
0.4271,4.6358,2.6641,11.7599,1.8168,0.0345,-0.6823,0,1,0,0.31244,1
0.3436,3.7342,2.8311,13.1525,-2.9070,0.0699,-1.6267,0,1,1,2.06624,1
0.3496,3.8459,2.8346,12.2997,2.4663,0.0548,-0.9614,0,1,0,0.54200,1
0.4939,5.4035,2.5332,11.7463,-2.0311,0.0173,-0.7752,0,1,0,0.23779,3
0.3908,3.9942,2.6659,11.6028,-1.4927,0.0264,-0.4827,0,1,0,0.27392,1
0.4082,4.0513,2.5987,11.9363,-2.7082,0.0534,-0.8172,0,1,0,0.22033,1
0.3946,4.3107,2.7377,12.1618,-3.0401,0.0672,-0.9920,0,1,0,0.60698,3
0.3550,3.8924,2.8199,11.7659,-3.0911,0.1456,-0.6925,0,1,0,0.35765,3
0.3755,3.9395,2.7262,12.7137,-2.4428,0.0738,-1.4052,0,1,0,1.51383,1
0.4553,4.5836,2.5227,12.2270,2.1132,0.0291,-1.1629,0,1,0,0.92335,1
0.4629,4.5692,2.4862,11.7779,1.1961,0.0211,-0.7478,0,1,0,0.30060,3
0.4480,4.4534,2.5233,12.2532,-1.8893,0.0439,-1.1879,0,1,0,0.81785,1
0.3914,3.9681,2.6555,12.6182,1.6200,0.0124,-1.2859,0,2,0,1.33373,1
0.4524,4.3122,2.4697,12.0893,-2.5418,0.0259,-1.0195,0,1,0,0.37501,1
0.5371,5.4667,2.3646,12.0732,0.5857,0.0155,-1.2106,0,1,0,0.66566,1
0.4030,4.2524,2.6795,12.2948,2.0933,0.0186,-1.0601,0,1,0,0.39011,1
0.5493,5.1785,2.2650,12.4171,0.6331,0.0036,-1.6128,0,0,0,0.00000,1
0.4395,4.3077,2.5248,12.5510,-2.5098,0.0291,-1.4206,0,1,1,0.97665,1
0.3885,3.9463,2.6632,12.8727,2.0450,0.0047,-1.4785,0,2,0,1.17459,1
0.3985,4.2786,2.7089,11.7920,3.0522,0.0019,-0.6148,0,1,0,0.23088,1
0.4200,4.2847,2.6071,11.6789,2.8879,0.0515,-0.6210,0,1,0,0.17776,1
0.3478,3.8087,2.8322,13.1900,2.8655,0.1023,-1.7352,0,1,1,1.70491,1
0.4343,4.4617,2.5868,11.7880,0.0175,0.0003,-0.6762,0,0,0,0.00000,1
0.4764,5.0116,2.5277,12.0887,-2.0604,0.0154,-1.0686,0,1,1,0.58192,3
0.5034,5.4411,2.4995,11.8388,0.0025,0.0029,-0.8682,0,1,0,0.40160,1
0.5433,5.5183,2.3494,12.4527,0.5105,0.0089,-1.6468,0,1,1,1.13744,1
0.4967,5.1638,2.4725,11.7180,1.0932,0.0166,-0.7503,0,1,0,0.32432,1
0.4468,4.5894,2.5617,11.9016,0.7837,0.0119,-0.8170,0,1,0,0.28586,1
0.3643,3.9032,2.7734,11.7950,3.1275,0.0437,-0.6057,0,1,0,0.45651,3
0.3806,4.1828,2.7729,12.7205,-2.7387,0.0298,-1.3605,0,1,1,1.61648,1
0.4202,4.3021,2.6107,11.8148,-1.3659,0.0306,-0.7103,0,1,0,0.37235,1
0.3665,3.9272,2.7694,11.8361,-2.9739,0.0948,-0.7041,0,1,0,0.35761,3
0.4127,4.4972,2.6983,11.9016,2.7478,0.0302,-0.7686,0,1,0,0.50442,3
0.4292,4.2219,2.5485,12.8053,-1.7760,0.0025,-1.5781,0,1,1,1.44673,1
0.4739,4.7508,2.4808,11.7635,-1.2006,0.0557,-0.7999,0,1,0,0.25628,1
0.4152,4.1901,2.6042,11.7935,2.0604,0.0240,-0.6741,0,1,0,0.43626,3
0.4534,4.6159,2.5388,11.5197,2.5576,0.0048,-0.4785,0,1,0,0.20350,3
0.3489,3.8024,2.8244,13.1760,-2.2340,0.0454,-1.6272,0,1,2,1.49427,1
0.3687,3.9632,2.7686,12.5035,2.4505,0.0083,-1.1103,0,1,1,1.13883,1
0.3788,3.9832,2.7225,12.0100,-2.9694,0.0171,-0.7645,0,1,0,0.63629,3
0.3663,3.9615,2.7812,11.7218,2.7431,0.0769,-0.5955,0,1,0,0.40010,3
0.4881,4.7124,2.4128,11.7372,-0.1182,0.0227,-0.7588,0,1,0,0.21183,1
0.3893,4.2125,2.7363,12.5221,2.5953,0.0137,-1.2017,0,1,0,1.23498,1
0.4686,5.0858,2.5783,12.0782,1.7895,0.0289,-1.0575,0,1,0,0.52865,1
0.3966,3.9866,2.6356,12.8470,-1.6729,0.0031,-1.4864,0,1,1,1.51656,1
0.4650,4.7806,2.5262,12.0921,2.4108,0.0409,-1.0766,0,1,0,0.82862,1
0.3695,4.0639,2.7956,12.3947,3.0630,0.1127,-1.1755,0,1,0,1.01314,3
0.4835,4.5900,2.4051,12.0261,-0.1963,0.0330,-1.0459,0,0,0,0.00000,1
0.4558,4.9730,2.6113,11.5308,-1.8785,0.0768,-0.5790,0,1,0,0.19574,3
0.4790,4.4012,2.3808,11.8088,1.0557,0.0556,-0.8521,0,1,0,0.22810,1
0.5228,4.7810,2.2902,11.7343,-0.5831,0.0715,-0.8844,0,1,0,0.14960,1
0.3826,4.1506,2.7527,12.8485,-2.8586,0.0366,-1.4875,1,2,0,1.13878,1
0.4630,4.6542,2.5056,11.9785,-2.7514,0.0131,-0.9253,0,1,0,0.49113,3
0.4637,4.3903,2.4407,11.7099,-2.0649,0.0190,-0.6827,0,1,0,0.37917,1
0.4164,4.1991,2.6009,12.7326,1.8937,0.0045,-1.4656,0,1,0,1.37394,1
0.3846,4.2445,2.7699,12.2428,2.8230,0.1726,-1.1765,0,1,0,1.07797,0
0.4412,4.6058,2.5910,11.8851,-1.7411,0.0409,-0.8281,0,1,0,0.23684,3
0.4056,4.0946,2.6232,12.2014,-2.5148,0.0056,-0.9693,0,1,0,0.47585,1
0.5293,5.2434,2.3546,11.7868,1.0413,0.0167,-0.8835,0,1,0,0.44210,3
0.4770,4.6442,2.4438,11.7357,1.1544,0.0213,-0.7349,0,1,0,0.27338,3
0.4831,5.2111,2.5407,12.3037,1.7752,0.0424,-1.3414,0,0,0,0.00000,3
0.4068,4.0359,2.6012,12.0294,1.9603,0.0349,-0.8676,0,1,0,0.50127,3
0.4253,4.3395,2.5971,11.7756,-2.4653,0.0226,-0.6764,0,1,0,0.24745,3
0.4929,4.6972,2.3903,12.0354,-0.4170,0.0200,-1.0606,0,1,0,0.44936,1
0.4283,4.4253,2.6051,12.0004,-1.8788,0.0452,-0.9074,0,0,1,0.24204,3
0.4119,4.2192,2.6274,11.7065,-2.3889,0.1175,-0.7121,0,1,0,0.29166,1
0.6076,5.7631,2.1455,12.2372,-0.9538,0.0017,-1.5809,0,1,0,0.68112,1
0.5273,5.3466,2.3819,12.4626,1.3022,0.0044,-1.5958,0,1,1,0.86726,1
0.4744,4.5716,2.4382,11.6540,-3.1314,0.0031,-0.6299,0,1,0,0.26676,3
0.5082,5.2981,2.4510,11.6936,2.6318,0.0518,-0.7918,0,1,0,0.32801,1
0.4383,4.5048,2.5795,12.6307,1.2360,0.0261,-1.4882,0,1,1,1.07761,1
0.4049,4.4529,2.7249,12.3383,2.8576,0.1253,-1.2536,0,1,0,1.14874,1
0.5386,5.1664,2.3034,11.9731,1.9428,0.0089,-1.0928,0,1,0,0.16084,1
0.5095,5.1039,2.4072,12.6526,1.4331,0.0182,-1.7632,0,1,1,1.06456,1
0.5191,4.8259,2.3132,12.1058,0.4012,0.0065,-1.1811,0,0,0,0.00000,1
0.5520,5.6327,2.3349,12.0918,0.2414,0.0074,-1.2602,0,1,0,0.49266,3
0.4896,5.0343,2.4755,12.0493,-2.3247,0.0455,-1.1037,0,1,0,0.67621,1
0.3862,4.0510,2.7053,11.5920,2.5681,0.0618,-0.5102,0,1,0,0.26913,3
0.4414,4.1868,2.4857,12.2005,1.1368,0.0148,-1.0774,0,1,1,0.63538,0
0.5273,4.9255,2.3012,12.1517,1.7874,0.0035,-1.2484,0,1,0,0.52290,1
0.4217,4.5228,2.6615,12.8263,-2.9500,0.0254,-1.6079,0,1,1,1.68747,1
0.4800,4.6414,2.4308,12.2498,0.7748,0.0463,-1.2804,0,0,0,0.00000,1
0.4745,4.3733,2.3923,12.0519,1.8589,0.0295,-1.0436,0,1,0,0.52631,1
0.3582,3.8692,2.7952,11.5285,3.0042,0.0137,-0.3683,0,1,0,0.16406,1
0.4364,4.2622,2.5269,12.5285,1.4510,0.0034,-1.3483,0,1,1,0.79417,1
0.4399,4.5402,2.5809,12.9577,1.4760,0.0057,-1.7757,0,1,0,1.44495,1
0.5149,5.0521,2.3747,11.8943,-1.2918,0.0284,-0.9806,0,1,0,0.35455,3
0.5387,5.0113,2.2741,11.6498,0.6765,0.0258,-0.7658,0,1,0,0.25678,3
0.3687,4.0618,2.7994,12.1634,-2.6275,0.1024,-0.9727,0,1,0,0.27669,2
0.3504,3.7698,2.8053,12.8499,-2.7700,0.0198,-1.3318,0,1,0,1.49152,1
0.4069,4.2578,2.6621,11.9062,-2.6272,0.0345,-0.7651,0,1,0,0.37454,3
0.4005,4.0556,2.6363,12.8373,-2.6557,0.0250,-1.5310,0,1,1,1.58883,1
0.4570,5.0240,2.6174,12.8286,1.6864,0.0184,-1.7441,0,1,1,1.34681,1
0.4652,4.7469,2.5176,11.8674,-2.9675,0.0532,-0.8783,0,1,0,0.46553,1
0.3561,3.9067,2.8186,12.2025,2.3425,0.0638,-0.9182,0,1,0,0.89750,1
0.4351,4.5751,2.6115,11.7196,-2.9925,0.0166,-0.6393,0,1,0,0.46682,3
0.4404,4.2180,2.4980,11.9011,0.1882,0.0150,-0.8050,0,1,0,0.19748,1
0.3765,3.8737,2.7012,11.9491,1.9879,0.0280,-0.7260,0,1,0,0.21788,1
0.3900,3.9604,2.6598,12.1469,-3.1140,0.0491,-0.9432,0,1,0,0.38782,1
0.4101,4.1412,2.6148,12.2181,1.4929,0.0142,-1.0078,0,1,1,0.85626,1
0.4948,5.0446,2.4557,12.8511,-1.0182,0.0004,-1.8919,0,1,1,1.49410,1
0.3430,3.7269,2.8317,11.7611,3.0470,0.1211,-0.6380,0,1,0,0.25372,3
0.4406,4.6091,2.5945,12.2152,-1.3430,0.0113,-1.0865,0,1,1,0.88434,1
0.4097,4.3791,2.6814,12.1580,2.7802,0.1102,-1.0874,0,1,0,0.86704,1
0.3336,3.6598,2.8621,13.3679,2.6197,0.1284,-1.8630,0,1,0,2.19612,1
0.3980,4.3361,2.7275,12.2178,2.6514,0.0051,-0.9634,0,1,0,0.62555,1
0.4784,5.0313,2.5233,11.9607,-2.5001,0.0146,-0.9475,0,1,0,0.48491,3
0.4364,4.7273,2.6428,12.4430,-3.1348,0.0959,-1.4085,0,1,0,0.71374,1
0.4410,4.6500,2.6029,13.1055,3.0621,0.0337,-1.9772,0,1,1,1.78094,1
0.4300,4.3179,2.5699,11.8420,3.0028,0.0242,-0.7444,0,1,0,0.53301,3
0.4487,4.4841,2.5277,12.5063,-1.1840,0.0111,-1.3821,1,1,0,0.84765,1
0.4663,4.2955,2.4078,11.9396,0.5365,0.0421,-0.9329,0,1,0,0.45351,1
0.4177,4.0803,2.5631,11.8447,-1.5810,0.0425,-0.7452,0,1,0,0.23358,3
0.4377,4.8025,2.6550,12.9637,2.6716,0.0656,-1.8756,1,1,2,1.65286,1
0.3535,3.7587,2.7847,11.8301,-2.5000,0.0508,-0.6201,0,1,0,0.35237,3
0.3714,4.0641,2.7854,12.5439,-3.0760,0.0948,-1.2790,0,1,0,1.21773,1
0.4428,4.3073,2.5099,11.6139,-0.3806,0.0061,-0.5460,0,1,0,0.30281,1
0.4549,4.9039,2.5992,11.9259,-2.8601,0.0055,-0.8499,0,1,0,0.47182,3
0.4104,4.2542,2.6443,12.0904,3.0986,0.0700,-0.9759,0,1,0,0.50350,1
0.5061,4.9031,2.3801,12.0364,-0.9636,0.0224,-1.0988,0,1,0,0.41641,1
0.4344,4.7720,2.6632,12.8895,-2.4959,0.0940,-1.8348,0,1,0,1.50654,1
0.3413,3.7391,2.8454,12.9944,-2.8922,0.0485,-1.4535,0,1,0,0.51110,1
0.4207,4.2166,2.5860,12.4726,2.6449,0.0193,-1.2697,0,1,0,1.30872,1
0.4127,4.2126,2.6219,12.3358,-3.0299,0.0253,-1.1329,0,1,0,0.86995,1
0.4759,4.4439,2.4032,12.5928,1.5946,0.0065,-1.5524,0,2,0,1.29605,1
0.5595,5.2157,2.2333,12.0652,0.0024,0.0454,-1.2994,0,1,0,0.44090,1
0.4128,4.1639,2.6085,12.6503,3.1401,0.0356,-1.4278,0,1,0,1.28652,1
0.4432,4.3474,2.5183,11.8454,1.3893,0.0267,-0.7771,0,1,0,0.46707,3
0.4314,4.7509,2.6727,11.6568,-1.9645,0.0620,-0.6347,0,1,0,0.19211,0
0.3935,4.3027,2.7410,12.7672,-2.8415,0.0107,-1.4196,0,2,0,0.49237,1
0.4012,4.1142,2.6495,12.6259,2.6981,0.0376,-1.3675,0,1,0,1.25250,1
0.4736,4.5676,2.4408,12.3101,2.4344,0.0194,-1.2821,0,1,0,0.66644,1
0.4032,4.2968,2.6910,11.7390,-1.7789,0.0558,-0.6472,0,1,0,0.32468,1
0.3474,3.8215,2.8388,13.0642,2.6783,0.0539,-1.5445,0,1,2,1.49311,1
0.4472,4.4391,2.5234,11.6656,0.6895,0.0220,-0.6186,0,1,0,0.38220,1
0.4797,4.7555,2.4573,11.8858,-1.4058,0.0308,-0.8974,0,1,0,0.54545,3
0.4815,4.4177,2.3744,12.5814,-0.4102,0.0396,-1.6155,0,1,2,5.61988,1
0.4493,4.4708,2.5221,11.8192,-3.0415,0.0428,-0.7867,0,1,0,0.52206,1
0.5158,5.1135,2.3833,11.9516,2.3211,0.0330,-1.0493,0,1,0,0.65571,1
0.3655,3.8192,2.7403,13.1312,-2.2999,0.0048,-1.5960,0,1,1,1.94367,1
0.3521,3.8783,2.8315,11.8830,-2.9682,0.0426,-0.6453,0,1,0,0.32665,0
0.3927,4.0020,2.6591,12.1009,-1.4081,0.0420,-0.9026,0,1,0,0.80846,1
0.4110,4.1037,2.6005,11.8984,-1.9851,0.0193,-0.7469,0,1,0,0.28347,3
0.4985,5.4650,2.5257,11.9454,-0.4872,0.0006,-0.9623,0,1,1,0.47791,1
0.4373,4.6080,2.6097,12.1407,2.3465,0.0945,-1.1238,0,2,0,0.51311,1
0.5220,5.6393,2.4583,11.8756,-2.3343,0.0207,-0.9700,0,1,0,0.37295,3
0.3671,3.8895,2.7541,11.9827,-2.8578,0.0060,-0.7032,1,1,0,0.46187,1
0.5029,4.7376,2.3586,11.8209,-1.7304,0.0337,-0.8849,0,1,0,0.41191,1
0.3873,4.2196,2.7488,13.2875,2.6928,0.0334,-1.8884,0,1,1,2.19008,1
0.4441,4.7338,2.6088,12.4097,-1.6638,0.0227,-1.2944,0,1,1,0.76342,1
0.4038,4.3201,2.6944,12.5155,3.0931,0.0110,-1.2403,0,1,1,1.00134,1
0.4509,4.8558,2.6065,11.7764,-1.8531,0.0538,-0.7659,0,1,0,0.33546,3
0.4291,4.6966,2.6702,11.6119,-3.0298,0.0502,-0.5780,0,1,0,0.22256,3
0.4237,4.3826,2.6157,11.7772,2.3647,0.0369,-0.6929,0,0,0,0.00000,3
0.5014,5.0454,2.4285,11.7062,-0.7332,0.0208,-0.7518,0,1,0,0.18647,1
0.3604,3.9645,2.8138,11.5407,3.0233,0.0271,-0.3955,0,1,0,0.22439,1
0.4575,4.5858,2.5135,11.6705,1.9156,0.0000,-0.6134,0,1,0,0.28806,3
0.4203,4.3319,2.6184,12.0428,2.1337,0.0595,-0.9447,0,1,0,0.45798,3
0.4325,4.6015,2.6302,12.8469,2.5441,0.0604,-1.7297,0,1,0,1.79215,1
0.5135,4.9863,2.3673,11.8451,1.9536,0.0189,-0.9134,0,1,0,0.35826,1
0.4462,4.8980,2.6381,12.2783,-2.6764,0.1043,-1.2926,0,1,0,0.74383,1
