x,Q2,W,miss_mass,phih,pt2,t,secondary_pips,secondary_pims,secondary_pizs,secondary_esum,accepted
0.4262,4.6890,2.6821,12.1917,2.5680,0.0430,-1.0700,0,1,0,0.63079,3
0.4857,4.7745,2.4363,12.8232,1.2956,0.0183,-1.8532,0,1,2,1.95751,1
0.4322,4.6460,2.6430,12.4854,2.5429,0.0050,-1.2999,0,1,0,1.11980,1
0.5007,5.1949,2.4618,12.2171,-0.9734,0.0338,-1.2908,0,1,1,0.70793,1
0.3710,3.9043,2.7385,12.7397,-2.3180,0.0211,-1.3264,0,1,1,1.29493,1
0.4102,4.0455,2.5879,11.7351,1.5041,0.0073,-0.5954,0,1,0,0.38077,1
0.5367,5.4768,2.3681,12.0430,1.0517,0.0326,-1.2001,0,1,0,0.61381,3
0.3722,3.8636,2.7196,11.6718,2.8525,0.0589,-0.5461,0,1,0,0.28257,3
0.3566,3.8942,2.8116,12.4955,-2.7463,0.0860,-1.1776,0,1,0,1.24341,3
0.3976,4.2768,2.7131,12.9611,2.9715,0.0510,-1.6732,0,1,0,1.90625,1
0.3505,3.7460,2.7967,12.5318,2.5338,0.1040,-1.2131,0,1,1,1.26999,1
0.3611,3.9289,2.7984,12.5815,-3.0267,0.0306,-1.1789,0,1,2,1.61687,1
0.3570,3.8304,2.7894,11.6477,2.4553,0.0737,-0.5222,0,1,0,0.39153,3
0.3812,4.0575,2.7324,12.2492,-2.5117,0.1490,-1.1416,0,1,0,0.89478,1
0.4681,4.7306,2.5011,11.8619,-2.6352,0.0272,-0.8453,0,1,0,0.56098,1
0.4210,4.5585,2.6741,11.6685,-2.2234,0.0211,-0.5774,0,1,0,0.14242,1
0.5049,4.8016,2.3641,11.7906,0.3098,0.0078,-0.8246,0,1,0,0.33903,3
0.3760,3.8792,2.7053,12.0083,2.0475,0.0713,-0.8276,0,1,0,0.56358,3
0.5735,5.3801,2.2094,11.9448,-0.3545,0.0110,-1.1476,0,1,0,0.27650,1
0.4694,4.9494,2.5448,11.7558,-2.0846,0.0979,-0.8379,0,1,0,0.21667,3
0.4591,4.4167,2.4664,11.6128,-0.3194,0.0172,-0.5844,0,1,0,0.14658,1
0.3614,3.8303,2.7658,12.0508,-3.1408,0.0774,-0.8345,0,1,0,0.47367,3
0.4139,4.2813,2.6349,12.3163,1.5391,0.0461,-1.1495,1,2,0,0.96817,1
0.4280,4.3697,2.5921,11.8211,-2.8374,0.0695,-0.7806,0,1,0,0.16157,1
0.4030,4.3739,2.7130,12.2519,-3.0159,0.0345,-1.0463,0,1,0,0.93620,3
0.4787,5.0099,2.5173,12.0094,-2.9531,0.0599,-1.0563,0,1,0,0.61404,1
0.5262,5.3756,2.3920,11.8286,-1.0129,0.0132,-0.9176,0,1,0,0.38854,3
0.4792,5.1275,2.5403,12.1151,1.9033,0.0154,-1.1026,0,1,0,0.62649,3
0.3581,3.8484,2.7889,12.0017,2.5698,0.0767,-0.7889,0,1,0,0.49120,3
0.3619,3.8550,2.7711,12.9767,2.9703,0.0455,-1.5234,0,2,0,0.96906,1
0.3841,4.2157,2.7640,11.7128,-2.9739,0.0385,-0.5723,0,1,0,0.26387,3
0.4214,4.2057,2.5799,11.9454,-2.7767,0.0402,-0.8366,0,1,0,0.47434,1
0.4615,4.7655,2.5379,11.7217,1.3830,0.0111,-0.6816,0,1,0,0.40945,1
0.3821,4.2158,2.7745,12.2886,-2.0834,0.0356,-1.0189,0,1,2,0.85623,0
0.4184,4.5710,2.6898,12.1123,-2.4429,0.0112,-0.9365,0,1,0,0.65306,1
0.4094,4.2169,2.6387,12.5454,2.7125,0.0779,-1.3869,0,1,1,1.12318,1
0.4507,4.8441,2.6049,12.0762,1.9064,0.0771,-1.0744,0,1,0,0.48418,3
0.4478,4.5360,2.5442,12.0369,2.8684,0.0182,-0.9504,0,1,0,0.53000,3
0.4470,4.3984,2.5144,11.9805,2.7995,0.0186,-0.8967,0,1,0,0.36162,1
0.3860,4.1403,2.7324,11.8779,2.6510,0.0565,-0.7271,0,1,0,0.57503,3
0.4583,4.5207,2.4949,12.3410,2.1141,0.0451,-1.3045,0,1,0,0.83052,1
0.4508,4.5894,2.5441,13.0316,1.2160,0.0023,-1.8903,0,1,0,1.64291,1
0.4215,4.5689,2.6742,12.0783,2.8681,0.0294,-0.9390,0,1,0,0.54418,3
0.4501,4.5710,2.5426,12.0346,-1.5548,0.0208,-0.9574,0,1,0,0.55981,3
0.3746,3.9621,2.7377,12.2396,1.8459,0.0224,-0.9403,0,1,0,0.84002,1
0.3944,4.3537,2.7505,12.7801,-2.9698,0.0660,-1.5219,0,1,2,1.32985,0
0.3642,3.9711,2.7951,12.9215,2.8887,0.0271,-1.4571,0,1,1,1.46389,1
0.4571,5.0231,2.6164,12.0389,-2.6001,0.1333,-1.1300,0,1,0,0.77052,1
0.4205,4.2920,2.6066,12.3032,2.9166,0.0314,-1.1362,0,1,0,1.01615,1
0.4892,4.7936,2.4261,12.3502,1.2121,0.0046,-1.3490,0,1,1,1.07454,1
0.4084,4.3210,2.6720,11.5801,-2.4952,0.0090,-0.4704,0,1,0,0.35989,1
0.4651,4.6264,2.4900,11.6952,0.8209,0.0227,-0.6774,0,1,0,0.15530,1
0.3412,3.6798,2.8260,12.6610,2.8895,0.0995,-1.2746,0,1,0,1.42094,1
0.3728,4.0970,2.7879,12.6749,-3.1207,0.0619,-1.3431,0,1,1,1.19394,1
0.4179,4.1631,2.5842,11.8435,1.8654,0.0293,-0.7280,0,1,0,0.52059,3
0.3593,3.9554,2.8167,13.1475,2.9617,0.0304,-1.6260,0,2,0,1.48428,0
0.3654,4.0143,2.8024,12.8933,2.8791,0.0733,-1.5139,0,1,0,1.57709,1
0.3367,3.6679,2.8473,12.0468,2.6302,0.0660,-0.7590,0,1,0,0.56873,3
0.4524,4.5078,2.5172,11.8416,-1.1338,0.0236,-0.7888,0,1,0,0.16800,1
0.3447,3.7244,2.8214,11.8236,-3.0696,0.0855,-0.6420,0,1,0,0.45863,3
0.4629,4.4798,2.4653,11.7620,-1.1154,0.0146,-0.7243,0,1,0,0.40652,3
0.4485,4.2847,2.4797,11.8422,0.9135,0.0061,-0.7576,0,1,0,0.26310,3
0.5094,5.3701,2.4601,11.8276,2.7341,0.0047,-0.8711,0,1,0,0.40154,3
0.4329,4.2841,2.5483,11.9155,-2.5649,0.0502,-0.8486,0,1,0,0.56044,1
0.4794,4.9136,2.4931,12.1238,2.3256,0.0392,-1.1434,0,1,0,0.36365,1
0.4442,4.6940,2.5987,11.7772,-1.2048,0.0089,-0.6972,0,1,0,0.27816,1
0.4392,4.4547,2.5629,12.0014,2.5959,0.0162,-0.8949,0,1,0,0.47542,3
0.5382,5.4388,2.3554,11.7555,0.0727,0.0242,-0.8787,0,0,0,0.00000,1
0.4452,4.7930,2.6177,11.7680,-2.4764,0.0444,-0.7357,0,1,0,0.59319,3
0.4191,4.2436,2.6005,12.7325,1.9953,0.0106,-1.4859,0,1,0,1.12405,1
0.4318,4.3229,2.5630,12.2337,-2.4820,0.0106,-1.0763,0,1,0,0.85392,1
0.4220,4.2005,2.5755,11.8973,-2.2888,0.0779,-0.8456,0,1,0,0.38174,1
0.4662,5.1218,2.5970,12.2590,-2.8594,0.1075,-1.3375,0,1,0,1.02525,1
0.4899,4.6254,2.3867,11.8466,1.8594,0.0026,-0.8423,0,1,0,0.28881,1
0.3672,3.8960,2.7556,12.8208,2.9841,0.0866,-1.4838,0,1,1,1.25336,1
0.3768,4.0550,2.7544,12.9027,-2.4233,0.0466,-1.5262,0,1,0,1.81924,1
0.4642,4.4975,2.4643,11.5726,1.6121,0.0242,-0.5644,0,1,0,0.26232,3
0.4594,4.5064,2.4868,11.8404,0.4457,0.0205,-0.7975,0,1,0,0.20478,1
0.3890,4.0563,2.6931,12.1074,-2.9106,0.0160,-0.8639,0,1,0,0.74166,3
0.3789,4.1163,2.7616,12.0271,-2.9974,0.1388,-0.9371,0,1,0,0.75975,1
0.5000,5.0517,2.4354,12.0043,3.1001,0.0260,-1.0569,0,1,0,0.64586,1
0.4438,4.6600,2.5925,11.9358,3.0801,0.0453,-0.8853,0,1,0,0.54340,1
0.5428,5.0559,2.2668,11.8619,0.5266,0.0202,-0.9954,0,1,0,0.24175,1
0.4063,4.0736,2.6140,12.1554,-2.7886,0.0568,-1.0032,0,1,0,0.85418,1
0.4430,4.8263,2.6361,11.7473,-2.9955,0.1095,-0.7941,0,1,0,0.35347,1
0.3910,4.0834,2.6907,12.1130,2.6895,0.0555,-0.9267,0,1,0,0.70992,3
0.4102,4.4452,2.6968,11.9994,2.7842,0.1509,-1.0030,0,1,0,0.72539,1
0.4303,4.4352,2.5986,11.6447,2.6138,0.0888,-0.6548,0,1,0,0.14311,1
0.4129,4.1017,2.5909,11.7111,-2.9015,0.0223,-0.5992,0,1,0,0.53407,3
0.4212,4.1225,2.5584,11.7409,2.2489,0.0333,-0.6523,0,1,0,0.40547,3
0.4560,4.3314,2.4594,12.0790,2.2072,0.0008,-0.9837,0,1,0,0.60915,1
0.4182,4.3268,2.6268,12.2908,-1.3307,0.0039,-1.0793,0,1,1,0.50594,1
0.4749,5.1614,2.5665,12.4365,2.8949,0.0120,-1.4061,0,1,0,0.73769,3
0.3512,3.8171,2.8161,12.4318,2.0934,0.0336,-1.0359,0,1,1,1.23344,1
0.4029,4.0376,2.6198,11.9839,3.0482,0.0210,-0.8026,0,1,0,0.42311,3
0.5607,5.6714,2.3075,12.2652,0.2231,0.0241,-1.5085,0,1,0,0.20514,1
0.3788,4.0745,2.7500,12.0539,-2.3440,0.0455,-0.8361,0,1,0,0.54263,3
0.4326,4.3993,2.5787,12.1053,2.8932,0.0060,-0.9579,0,1,0,0.42158,3
0.5577,5.3692,2.2669,12.4634,-0.6209,0.0072,-1.7029,0,1,0,0.75704,1
0.4486,4.4572,2.5217,12.7735,2.2322,0.0126,-1.6426,0,2,1,1.69308,1
0.4725,4.8988,2.5197,12.4612,1.9242,0.0095,-1.4173,0,1,3,1.43769,1
0.3771,3.9972,2.7357,11.7558,2.7184,0.0582,-0.6171,0,1,0,0.41332,3
0.4481,4.5344,2.5426,12.2446,-1.9695,0.0323,-1.1638,0,1,0,1.05997,1
0.4011,4.2066,2.6759,12.8086,1.8254,0.0049,-1.4754,0,1,1,1.56158,1
0.5149,4.9304,2.3508,11.7027,-3.1156,0.0080,-0.7554,0,1,0,0.15837,1
0.5624,5.6970,2.3049,12.3846,2.1779,0.0231,-1.6538,0,1,0,0.21525,1
0.3998,4.1620,2.6699,13.0704,-2.8974,0.0528,-1.7871,0,1,0,1.96192,1
0.3900,4.2747,2.7505,12.1174,3.0236,0.1118,-1.0030,0,1,0,0.80181,1
0.4842,4.9469,2.4797,11.9049,1.7650,0.0236,-0.9174,0,1,0,0.24837,3
0.4540,4.3690,2.4769,11.8908,2.9398,0.0053,-0.8121,0,1,0,0.52549,3
0.4879,5.1892,2.5153,12.5983,-2.5852,0.0101,-1.6139,0,1,0,1.24760,1
0.4618,4.9590,2.5804,11.8685,2.2961,0.0018,-0.8069,0,1,0,0.53038,1
0.4376,4.3871,2.5530,11.5337,2.7179,0.0084,-0.4724,0,1,0,0.21214,3
0.4682,4.4055,2.4259,11.7981,-1.8810,0.0143,-0.7668,0,1,0,0.34332,1
0.4508,4.3241,2.4798,11.5583,-3.0942,0.0039,-0.5065,0,1,0,0.20343,3
0.4673,4.9531,2.5546,12.4275,1.3860,0.0235,-1.3882,0,1,1,0.88449,1
0.4771,4.9395,2.5087,12.4568,1.1854,0.0456,-1.4829,0,1,2,1.22367,1
0.4413,4.3019,2.5153,12.0120,-1.6342,0.0210,-0.9150,0,0,0,0.00000,1
0.3829,4.1585,2.7536,13.2815,2.4389,0.0382,-1.8699,0,1,2,1.96936,1
0.4127,4.1380,2.6017,11.9091,-2.5537,0.0497,-0.7992,0,1,1,0.55424,1
0.3997,4.3429,2.7207,12.0418,-2.9921,0.0966,-0.9434,0,1,0,0.46049,1
0.4674,4.4668,2.4435,12.0913,-2.3744,0.0043,-1.0293,0,1,0,0.59781,1
0.4515,4.8221,2.5959,11.9691,-2.7791,0.0931,-0.9966,0,1,0,0.23935,1
0.3726,3.8633,2.7176,12.0449,-2.8409,0.0269,-0.7898,0,1,0,0.44809,3
0.5200,5.1723,2.3778,11.7156,-0.6535,0.0348,-0.8141,0,1,0,0.15691,1
0.3907,4.1597,2.7142,12.0240,2.6559,0.1142,-0.9305,0,1,0,0.28508,1
0.4062,4.4556,2.7191,12.0304,1.9664,0.0301,-0.8620,0,1,0,0.63629,1
0.3848,4.0317,2.7067,11.7652,2.7007,0.1640,-0.7695,0,1,0,0.22672,1
0.5655,5.2592,2.2183,11.9896,-1.2939,0.0200,-1.1918,0,1,0,0.47052,1
0.3941,4.1790,2.7029,11.8620,2.9748,0.0233,-0.6888,0,1,0,0.30013,3
0.4137,4.1155,2.5910,11.7993,-2.9664,0.0414,-0.6979,0,1,0,0.61162,1
0.3621,3.9547,2.8011,12.5766,2.2069,0.0364,-1.1871,0,1,1,1.44961,1
0.4436,4.8543,2.6400,11.6258,2.5503,0.0598,-0.6249,0,1,0,0.35075,3
0.4947,4.5708,2.3555,12.3655,-0.7672,0.0490,-1.4483,0,1,0,0.76456,1
0.5938,5.3808,2.1357,12.3189,-0.4130,0.0403,-1.6970,0,1,0,0.85312,1
0.5575,5.7292,2.3298,12.9435,-0.5284,0.0142,-2.2975,1,2,1,1.00574,1
0.5126,5.3176,2.4366,11.9624,2.8792,0.0200,-1.0368,0,1,0,0.30630,1
0.3646,3.9473,2.7856,12.4472,2.7482,0.0522,-1.1163,0,1,0,0.71977,3
0.5270,4.7750,2.2729,12.1511,0.2841,0.0109,-1.2562,0,1,0,0.34124,1
0.3799,4.1068,2.7537,12.0538,-2.1315,0.0211,-0.8067,0,1,0,0.51397,1
0.4337,4.4935,2.5979,11.7003,1.4266,0.0411,-0.6501,0,1,0,0.38415,1
0.3690,3.8653,2.7368,12.5892,2.7474,0.0350,-1.2189,0,1,0,0.99905,1
0.3960,4.0519,2.6574,12.9341,2.3025,0.0466,-1.6353,0,1,0,1.88768,1
0.5321,4.9493,2.2876,11.8093,-1.5254,0.0349,-0.9350,0,1,0,0.19947,1
0.4543,4.9382,2.6101,11.9517,2.4153,0.0013,-0.8668,0,1,0,0.63895,1
0.4712,4.8950,2.5247,12.0742,-2.5181,0.0428,-1.0781,0,1,0,0.35808,1
0.4630,4.4150,2.4496,11.9302,-0.0593,0.0025,-0.8642,0,1,0,0.29720,1
0.4696,4.9472,2.5433,11.8849,2.9796,0.0252,-0.8686,0,1,0,0.32912,3
0.3754,3.9540,2.7310,11.9112,2.5401,0.0473,-0.7196,0,1,0,0.47236,3
0.3527,3.7472,2.7854,12.0366,-3.1078,0.0630,-0.7846,0,1,1,0.54015,3
0.4519,4.9710,2.6288,11.8875,2.9476,0.0457,-0.8599,0,1,0,0.41668,3
0.4469,4.7989,2.6116,12.2574,-2.1231,0.0217,-1.1585,0,1,0,0.95027,3
0.4722,4.9768,2.5384,12.8823,1.4657,0.0283,-1.8785,0,1,0,1.16809,1
0.4231,4.6707,2.6922,12.1657,-2.6272,0.0495,-1.0474,0,1,0,0.25669,2
0.3518,3.7866,2.8029,12.6327,-2.6910,0.0307,-1.1865,0,1,1,0.86048,1
0.4194,4.5691,2.6844,12.2382,-3.0205,0.1237,-1.2041,0,1,0,0.75276,1
0.3749,3.9034,2.7183,13.0458,-3.0055,0.0419,-1.6330,0,1,0,1.92835,1
0.3626,3.8835,2.7760,11.6861,2.7119,0.1082,-0.6009,0,1,0,0.37174,3
0.3722,3.9836,2.7566,12.4812,1.8613,0.0311,-1.1372,0,1,1,1.16757,1
0.3666,4.0341,2.8017,12.7306,-2.7848,0.1447,-1.4944,0,1,1,1.45272,1
0.3940,4.1821,2.7040,11.5181,-2.7515,0.0218,-0.4166,0,1,0,0.20155,3
0.4966,5.2244,2.4854,12.1084,-2.5468,0.0354,-1.1689,0,1,0,0.43186,1
0.4466,4.3469,2.5033,11.7643,1.2113,0.0292,-0.7142,0,1,0,0.21720,3
0.4027,4.0233,2.6167,12.0619,-2.7342,0.0421,-0.8949,0,1,0,0.85271,1
0.4135,4.5348,2.7039,11.6013,-2.8951,0.0691,-0.5676,0,1,0,0.30141,3
0.5884,5.9686,2.2485,12.0288,-0.9589,0.0371,-1.3252,0,1,0,0.45054,3
0.4269,4.1377,2.5366,11.8490,2.3739,0.0584,-0.7882,0,1,0,0.39098,1
0.4787,4.6935,2.4478,11.7639,2.8726,0.0218,-0.7657,0,1,0,0.40611,1
0.4980,4.9476,2.4223,11.7800,1.6392,0.0428,-0.8470,0,1,0,0.14346,3
0.5810,5.5101,2.2031,12.0608,-0.3138,0.0172,-1.3122,0,1,0,0.46919,1
0.4047,4.1096,2.6318,11.5349,-2.5123,0.0013,-0.4194,0,1,0,0.20673,1
0.4024,4.0739,2.6324,11.5364,-2.4170,0.0138,-0.4324,0,1,0,0.18211,3
0.4923,4.7919,2.4130,11.7079,-1.9888,0.0555,-0.7800,0,1,0,0.26438,1
0.4373,4.6905,2.6300,13.0995,-1.4609,0.0258,-1.9396,0,1,1,1.76111,1
0.3581,3.7823,2.7678,11.7245,-2.4296,0.0325,-0.5296,0,1,0,0.16101,1
0.3568,3.8873,2.8085,12.0444,-2.4287,0.0410,-0.7713,1,1,0,0.63055,1
0.3823,3.9534,2.6957,11.9766,-2.3376,0.0270,-0.7591,0,1,0,0.63716,3
0.4350,4.6653,2.6342,12.6111,-2.7918,0.0007,-1.4196,0,1,0,1.08613,1
0.4742,4.8762,2.5076,11.9931,0.8278,0.0186,-0.9736,0,1,0,0.50381,1
0.4559,4.2536,2.4409,11.6930,-2.0703,0.0396,-0.6791,0,1,0,0.34941,1
0.3935,4.0048,2.6558,13.0232,1.9635,0.0036,-1.6282,0,1,2,1.51479,1
0.4332,4.1845,2.5209,11.7008,-1.0384,0.0528,-0.6635,0,1,0,0.29638,1
0.4925,5.3240,2.5231,11.7350,-2.0890,0.0756,-0.8344,0,1,0,0.35147,3
0.3959,4.2830,2.7233,12.0873,2.3253,0.0785,-0.9483,0,1,0,0.95039,3
0.4618,4.6206,2.5032,12.1451,-1.0322,0.0089,-1.0741,0,1,0,0.73779,1
0.3832,4.1015,2.7351,12.7227,-2.6120,0.0081,-1.3384,0,1,0,1.53988,1
0.3997,4.3781,2.7303,12.0602,2.5756,0.1949,-1.0888,0,1,0,0.60215,1
0.3471,3.7959,2.8322,11.8987,2.3509,0.0738,-0.6857,0,1,1,0.53400,1
0.3763,4.0211,2.7467,11.8151,-2.7154,0.1426,-0.7666,0,1,0,0.37307,1
0.3944,4.0258,2.6575,11.8051,1.6719,0.0605,-0.6903,0,1,0,0.29699,1
0.4641,4.7571,2.5245,11.7680,3.0978,0.0325,-0.7561,0,1,0,0.25909,1
0.4045,4.1730,2.6504,12.4676,1.6126,0.0006,-1.1851,0,1,1,0.85408,1
0.3521,3.8086,2.8089,13.1705,2.4474,0.0506,-1.6473,0,1,1,1.87610,1
0.4668,4.3975,2.4296,11.9399,1.5742,0.0292,-0.9174,0,1,0,0.21334,1
0.3832,3.9511,2.6906,12.0205,-2.5166,0.0638,-0.8440,0,1,0,0.31940,3
0.4386,4.1777,2.4956,11.7186,-0.1471,0.0044,-0.6272,0,1,0,0.24299,3
0.4238,4.5071,2.6472,12.0355,2.9226,0.0842,-0.9797,0,1,0,0.58424,1
0.4042,4.3966,2.7132,12.3494,2.4776,0.0107,-1.0993,0,1,0,0.99247,1
0.4105,4.3574,2.6717,11.9334,-2.3009,0.0205,-0.7776,0,1,0,0.48553,3
0.4407,4.4835,2.5635,12.1028,-2.9386,0.0124,-0.9848,0,1,0,0.58031,3
0.3671,4.0415,2.8015,12.2930,3.0282,0.0388,-0.9840,0,1,0,0.82437,2
0.5069,5.1837,2.4336,11.7760,0.8074,0.0119,-0.8218,0,1,0,0.36214,1
0.3885,4.1718,2.7287,12.9081,-2.9286,0.0937,-1.6585,0,1,1,1.67330,1
0.3611,3.9296,2.7989,13.0075,2.9551,0.1019,-1.6404,0,1,0,1.87956,1
0.3815,4.1854,2.7687,11.7660,2.5803,0.1528,-0.7494,0,1,0,0.48216,3
0.4331,4.4307,2.5846,11.8890,2.5183,0.0586,-0.8368,0,1,0,0.26872,1
0.3332,3.6312,2.8546,12.4089,-2.5350,0.0669,-1.0104,0,1,0,1.18624,3
0.3825,3.9797,2.7029,12.7667,-2.9398,0.0644,-1.4622,0,1,0,1.49541,1
0.4207,4.3070,2.6098,12.5470,-2.5130,0.0342,-1.3602,0,1,1,0.52384,1
0.3722,3.8994,2.7308,12.9792,2.6893,0.0750,-1.6213,0,1,1,0.95965,1
0.3765,3.9723,2.7311,12.3016,1.9738,0.0312,-1.0068,0,1,0,1.01471,1
0.3381,3.6996,2.8503,12.5131,-2.5027,0.0749,-1.1140,0,1,0,1.27914,3
0.4144,4.3802,2.6590,12.1239,-2.4668,0.0391,-0.9733,0,1,0,0.46435,3
0.3669,3.9147,2.7630,12.0944,-2.3828,0.0567,-0.8538,0,1,0,0.70895,3
0.4459,4.6505,2.5804,11.9542,-1.4388,0.0042,-0.8529,0,1,0,0.41195,1
0.3933,4.1449,2.6971,11.6356,-3.1185,0.0221,-0.5071,0,1,0,0.20182,3
0.3924,4.1144,2.6927,12.7101,2.0563,0.0118,-1.3675,0,1,1,1.43687,1
0.3498,3.7939,2.8163,12.1218,2.4616,0.0560,-0.8314,0,1,1,0.74839,3
0.4057,4.2825,2.6746,13.0721,-3.0482,0.0144,-1.7470,1,1,1,1.03173,1
0.3544,3.9109,2.8293,13.1969,2.6850,0.0624,-1.7004,0,1,1,1.89954,0
0.4769,5.2167,2.5694,11.7197,2.7798,0.0423,-0.7484,0,1,0,0.30359,3
0.4484,4.5611,2.5477,12.4448,-2.0509,0.0071,-1.3171,0,1,0,0.96303,1
0.4598,4.6564,2.5201,12.6642,3.0073,0.0332,-1.6120,0,1,1,0.91615,1
0.5345,5.3031,2.3450,12.1489,-1.3689,0.0184,-1.2900,0,1,0,0.55318,1
0.4031,4.1313,2.6452,11.5364,-1.6550,0.0033,-0.4209,0,1,0,0.28057,1
0.3622,3.8045,2.7533,12.5044,2.8901,0.0192,-1.1052,0,1,0,1.06120,1
0.3601,3.8435,2.7765,11.7155,2.7322,0.0440,-0.5406,0,1,0,0.27525,3
0.5154,4.8296,2.3282,11.7481,0.7000,0.0391,-0.8427,0,1,0,0.45949,3
0.4198,4.1492,2.5720,11.9804,-2.4028,0.0339,-0.8547,0,1,0,0.54268,3
0.4284,4.6641,2.6653,11.6025,2.8901,0.0008,-0.5095,0,1,0,0.18936,1
0.3562,3.7777,2.7762,12.6336,-2.9931,0.0753,-1.2708,0,1,1,1.32313,1
0.4966,4.9332,2.4251,11.9830,1.7122,0.0037,-0.9960,0,1,0,0.31009,3
0.5041,4.7607,2.3589,11.6826,0.3538,0.0596,-0.7809,0,1,0,0.16456,1
0.4602,5.0246,2.6026,12.2506,2.3569,0.0365,-1.2120,0,1,0,0.34064,3
0.4925,5.4134,2.5415,11.7614,1.7112,0.0748,-0.8599,0,1,0,0.15161,3
0.4151,4.2997,2.6342,11.6297,2.5649,0.0091,-0.5206,0,1,0,0.21129,3
0.3660,3.9392,2.7756,13.1223,2.9584,0.0203,-1.6188,0,1,1,1.63383,1
0.4961,4.6041,2.3572,12.1037,1.0303,0.0447,-1.1726,0,1,0,0.52104,1
0.4884,4.6803,2.4049,11.7702,1.0930,0.0129,-0.7785,0,1,0,0.23433,3
0.4501,4.3734,2.4948,11.9037,-2.6369,0.0150,-0.8286,0,1,0,0.31844,1
0.5735,5.2064,2.1798,12.2620,-0.5607,0.0438,-1.5688,0,1,0,0.54118,1
0.4904,4.4688,2.3503,11.6856,-0.1486,0.0563,-0.7544,0,1,0,0.21344,1
0.3706,3.9174,2.7448,11.7424,2.6032,0.0487,-0.5839,0,1,0,0.36817,3
0.4145,4.3889,2.6610,11.8430,-2.7144,0.1206,-0.8374,0,1,0,0.15282,1
0.5171,5.4083,2.4353,11.9993,3.0516,0.0205,-1.0876,0,1,0,0.30603,1
0.4404,4.4584,2.5586,12.3176,2.8618,0.0039,-1.1681,0,1,0,0.46234,1
0.3798,3.9944,2.7209,12.1166,-3.1341,0.0299,-0.8672,0,1,0,0.78817,3
0.4656,4.4227,2.4408,12.1335,-0.2529,0.0238,-1.0923,0,1,0,0.35643,1
0.4919,5.2738,2.5154,12.2053,1.2740,0.0005,-1.2076,0,1,0,0.47163,1
0.4410,4.5814,2.5858,12.4469,-1.4152,0.0087,-1.2981,0,1,1,0.93666,1
0.4012,4.1431,2.6576,11.6524,3.0778,0.0811,-0.6045,0,1,0,0.15765,1
0.5156,4.8659,2.3348,11.9441,2.3199,0.0044,-1.0001,0,1,0,0.29752,1
0.4375,4.4168,2.5610,11.9906,2.1354,0.0638,-0.9447,0,1,0,0.34988,3
0.5001,5.4800,2.5216,12.0393,-2.3907,0.0161,-1.0823,0,1,0,0.50454,3
0.3903,4.2699,2.7477,12.9767,-2.7987,0.0860,-1.7142,0,1,1,1.62725,1
0.4261,4.1802,2.5515,11.9215,-1.6380,0.0411,-0.8271,0,1,0,0.43213,3
0.4440,4.5833,2.5731,12.7691,2.4389,0.0062,-1.6106,0,1,0,1.25621,1
0.4422,4.2568,2.5001,11.9578,-2.1767,0.0225,-0.8699,0,1,0,0.59377,1
0.4277,4.2020,2.5503,11.9161,0.7836,0.0130,-0.7888,0,1,0,0.28128,1
0.3784,3.9314,2.7088,12.5845,2.6619,0.0916,-1.3343,0,1,2,1.13990,1
0.4843,5.0947,2.5111,11.6609,-2.9928,0.0683,-0.7367,0,1,0,0.23786,1
0.4002,4.1284,2.6588,12.1816,-2.3804,0.0215,-0.9607,0,1,1,0.83598,3
0.3914,4.1579,2.7102,12.0382,1.7711,0.0166,-0.8153,0,1,0,0.53451,1
0.4332,4.1647,2.5156,11.8963,2.2228,0.0199,-0.7921,0,1,0,0.48814,1
0.4121,4.1381,2.6044,11.9728,2.6431,0.0560,-0.8603,0,1,1,0.42163,1
0.4274,4.5423,2.6394,12.0005,1.5192,0.0387,-0.8971,0,1,0,0.30897,1
0.4142,4.0945,2.5827,11.7098,-1.9268,0.0412,-0.6240,0,1,0,0.15937,3
0.5180,5.0157,2.3553,12.7023,0.1908,0.0095,-1.8350,0,1,2,1.21611,1
0.4340,4.6999,2.6477,11.5729,-2.9365,0.0659,-0.5707,0,1,0,0.31232,3
0.4433,4.6844,2.6007,12.5275,2.1091,0.0470,-1.4400,0,1,1,1.23494,1
0.4643,4.4008,2.4407,11.7353,0.3710,0.0261,-0.7164,0,1,0,0.26311,1
0.4506,4.8415,2.6043,12.0466,-2.5925,0.0271,-0.9796,0,1,0,0.58541,3
0.4326,4.4343,2.5878,11.7000,1.0888,0.0123,-0.6122,0,1,0,0.50889,1
0.3765,3.9907,2.7369,11.7745,2.5569,0.0195,-0.5825,0,1,0,0.22180,1
0.4581,4.8708,2.5774,11.9685,2.2114,0.0013,-0.8905,0,1,0,0.72748,1
0.3930,4.0263,2.6646,12.4097,3.0052,0.0377,-1.1539,0,1,0,0.99846,1
0.4379,4.2614,2.5200,11.7791,-0.8170,0.0164,-0.6945,0,1,0,0.23153,1
0.3866,4.2463,2.7599,12.3761,-2.2017,0.0597,-1.1378,0,1,0,1.03748,3
0.3453,3.7738,2.8348,11.4738,2.6688,0.0933,-0.4064,0,1,0,0.20160,3
0.4364,4.7505,2.6489,13.2124,-3.0541,0.0310,-2.0574,0,1,1,1.87021,1
0.5495,5.7580,2.3666,11.9704,2.7793,0.0224,-1.1390,0,1,0,0.28066,1
