Q2,Bjorken X,t,Ebeam,Theta_e,Eprime,Theta_p,p_pi,k_pi,W,Em,Pm,Mm,MMa
4.520000,0.264400,0.081914,10.700000,29.869681,1.590000,8.480173,9.065274,5.362324,3.668197,0.981924,1.713539,0.000000,11.180126
4.520000,0.264690,0.082121,10.700000,29.774026,1.600000,8.395505,9.055163,5.677726,3.665639,0.982034,1.875644,0.000000,11.154187
4.520000,0.264982,0.082328,10.700000,29.679285,1.610000,8.239488,9.045051,5.975460,3.663078,0.982144,2.035110,0.000000,11.126309
4.520000,0.265273,0.082536,10.700000,29.585443,1.620000,8.017349,9.034939,6.255755,3.660516,0.982255,2.190764,0.000000,11.096823
4.520000,0.265566,0.082745,10.700000,29.492485,1.630000,7.734370,9.024826,6.518764,3.657952,0.982367,2.341549,0.000000,11.066102
4.520000,0.265859,0.082955,10.700000,29.400399,1.640000,7.395792,9.014713,6.764595,3.655386,0.982478,2.486523,0.000000,11.034545
4.520000,0.266153,0.083166,10.700000,29.309170,1.650000,7.006757,9.004600,6.993338,3.652818,0.982591,2.624852,0.000000,11.002576
4.520000,0.266447,0.083377,10.700000,29.218786,1.660000,6.572250,8.994486,7.205072,3.650248,0.982703,2.755804,0.000000,10.970625
4.520000,0.266742,0.083590,10.700000,29.129232,1.670000,6.097081,8.984372,7.399882,3.647677,0.982816,2.878747,0.000000,10.939125
4.520000,0.267038,0.083803,10.700000,29.040498,1.680000,5.585853,8.974257,7.577858,3.645104,0.982930,2.993138,0.000000,10.908498
4.520000,0.267334,0.084016,10.700000,28.952570,1.690000,5.042962,8.964142,7.739108,3.642529,0.983044,3.098522,0.000000,10.879151
4.520000,0.267631,0.084231,10.700000,28.865436,1.700000,4.472589,8.954026,7.883752,3.639952,0.983158,3.194525,0.000000,10.851469
4.520000,0.267929,0.084447,10.700000,28.779084,1.710000,3.878706,8.943910,8.011930,3.637374,0.983273,3.280846,0.000000,10.825803
4.520000,0.268228,0.084663,10.700000,28.693503,1.720000,3.265081,8.933793,8.123800,3.634793,0.983388,3.357253,0.000000,10.802473
4.520000,0.268527,0.084880,10.700000,28.608682,1.730000,2.635287,8.923677,8.219539,3.632211,0.983504,3.423582,0.000000,10.781757
4.520000,0.268826,0.085098,10.700000,28.524608,1.740000,1.992718,8.913559,8.299340,3.629627,0.983620,3.479725,0.000000,10.763890
4.520000,0.269127,0.085317,10.700000,28.441272,1.750000,1.340593,8.903441,8.363418,3.627041,0.983737,3.525633,0.000000,10.749064
4.520000,0.269428,0.085536,10.700000,28.358661,1.760000,0.681977,8.893323,8.412002,3.624453,0.983854,3.561305,0.000000,10.737421
4.520000,0.269729,0.085757,10.700000,28.276767,1.770000,0.019790,8.883204,8.445338,3.621863,0.983972,3.586791,0.000000,10.729058
4.520000,0.270032,0.085978,10.700000,28.195579,1.780000,0.643179,8.873085,8.463688,3.619272,0.984089,3.609920,0.000000,10.721423
4.520000,0.270335,0.086201,10.700000,28.115086,1.790000,1.304258,8.862965,8.467326,3.616678,0.984208,3.639223,0.000000,10.711637
4.520000,0.270639,0.086424,10.700000,28.035279,1.800000,1.960883,8.852845,8.456543,3.614083,0.984327,3.674224,0.000000,10.699808
4.520000,0.270943,0.086648,10.700000,27.956147,1.810000,2.610584,8.842725,8.431637,3.611486,0.984446,3.714230,0.000000,10.686112
4.520000,0.271248,0.086873,10.700000,27.877683,1.820000,3.250972,8.832603,8.392919,3.608887,0.984566,3.758382,0.000000,10.670791
4.520000,0.271554,0.087098,10.700000,27.799875,1.830000,3.879735,8.822482,8.340709,3.606286,0.984686,3.805694,0.000000,10.654137
4.520000,0.271860,0.087325,10.700000,27.722716,1.840000,4.494621,8.812360,8.275333,3.603684,0.984807,3.855088,0.000000,10.636492
4.520000,0.272168,0.087552,10.700000,27.646195,1.850000,5.093435,8.802237,8.197127,3.601079,0.984928,3.905435,0.000000,10.618238
4.520000,0.272475,0.087781,10.700000,27.570305,1.860000,5.674027,8.792114,8.106429,3.598473,0.985050,3.955582,0.000000,10.599789
4.520000,0.272784,0.088010,10.700000,27.495037,1.870000,6.234289,8.781991,8.003582,3.595864,0.985172,4.004381,0.000000,10.581581
4.520000,0.273093,0.088240,10.700000,27.420382,1.880000,6.772147,8.771867,7.888931,3.593254,0.985295,4.050710,0.000000,10.564064
4.520000,0.273403,0.088471,10.700000,27.346332,1.890000,7.285553,8.761743,7.762823,3.590642,0.985418,4.093488,0.000000,10.547694
4.520000,0.273714,0.088703,10.700000,27.272879,1.900000,7.772486,8.751618,7.625604,3.588028,0.985541,4.131688,0.000000,10.532922
4.520000,0.274025,0.088936,10.700000,27.200015,1.910000,8.230947,8.741492,7.477616,3.585412,0.985666,4.164343,0.000000,10.520187
4.520000,0.274337,0.089170,10.700000,27.127732,1.920000,8.658955,8.731366,7.319200,3.582794,0.985790,4.190557,0.000000,10.509907
4.520000,0.274650,0.089405,10.700000,27.056022,1.930000,9.054552,8.721240,7.150692,3.580174,0.985915,4.209500,0.000000,10.502469
4.520000,0.274964,0.089640,10.700000,26.984878,1.940000,9.415799,8.711113,6.972416,3.577552,0.986041,4.220416,0.000000,10.498223
4.520000,0.275278,0.089877,10.700000,26.914293,1.950000,9.740781,8.700986,6.784690,3.574929,0.986167,4.222619,0.000000,10.497472
4.520000,0.275593,0.090114,10.700000,26.844259,1.960000,10.027612,8.690858,6.587819,3.572303,0.986294,4.215495,0.000000,10.500472
4.520000,0.275909,0.090353,10.700000,26.774768,1.970000,10.274442,8.680730,6.382090,3.569676,0.986421,4.198497,0.000000,10.507417
4.520000,0.276225,0.090592,10.700000,26.705815,1.980000,10.479462,8.670601,6.167773,3.567046,0.986548,4.171147,0.000000,10.518441
4.520000,0.276542,0.090833,10.700000,26.637392,1.990000,10.640921,8.660471,5.945112,3.564415,0.986676,4.133033,0.000000,10.533613
4.520000,0.276860,0.091074,10.700000,26.569492,2.000000,10.757138,8.650341,5.714321,3.561782,0.986805,4.083805,0.000000,10.552934
4.520000,0.277179,0.091316,10.700000,26.502109,2.010000,10.826514,8.640211,5.475575,3.559146,0.986934,4.023179,0.000000,10.576334
4.520000,0.277498,0.091560,10.700000,26.435237,2.020000,10.847560,8.630080,5.229004,3.556509,0.987064,3.950929,0.000000,10.603674
4.520000,0.277818,0.091804,10.700000,26.368868,2.030000,10.818909,8.619948,4.974671,3.553870,0.987194,3.866894,0.000000,10.634746
4.520000,0.278139,0.092049,10.700000,26.302996,2.040000,10.739351,8.609816,4.712563,3.551229,0.987325,3.770970,0.000000,10.669275
4.520000,0.278460,0.092295,10.700000,26.237616,2.050000,10.607856,8.599684,4.442554,3.548586,0.987456,3.663118,0.000000,10.706922
4.520000,0.278783,0.092542,10.700000,26.172721,2.060000,10.423606,8.589551,4.164374,3.545941,0.987587,3.543356,0.000000,10.747289
4.520000,0.279106,0.092791,10.700000,26.108306,2.070000,10.186028,8.579417,3.877540,3.543294,0.987720,3.411769,0.000000,10.789922
4.520000,0.279430,0.093040,10.700000,26.044364,2.080000,9.894829,8.569283,3.581271,3.540645,0.987852,3.268503,0.000000,10.834319
4.520000,0.279754,0.093290,10.700000,25.980889,2.090000,9.550032,8.559148,3.274320,3.537994,0.987986,3.113772,0.000000,10.879937
4.520000,0.280079,0.093541,10.700000,25.917877,2.100000,9.152010,8.549013,2.954708,3.535341,0.988120,2.947855,0.000000,10.926197
4.520000,0.280405,0.093793,10.700000,25.855320,2.110000,8.701522,8.538877,2.619191,3.532686,0.988254,2.771102,0.000000,10.972496
4.520000,0.280732,0.094047,10.700000,25.793215,2.120000,8.199744,8.528741,2.262161,3.530029,0.988389,2.583935,0.000000,11.018213
4.520000,0.281060,0.094301,10.700000,25.731555,2.130000,7.648292,8.518604,1.872934,3.527370,0.988525,2.386844,0.000000,11.062720
4.520000,0.281388,0.094556,10.700000,25.670336,2.140000,7.049246,8.508467,1.427214,3.524709,0.988661,2.180397,0.000000,11.105393
4.520000,0.281717,0.094813,10.700000,25.609551,2.150000,6.405162,8.498329,0.842114,3.522046,0.988797,1.965231,0.000000,11.145620
4.520000,0.282047,0.095070,10.700000,25.549196,2.160000,5.719069,8.488190,0.000000,3.519381,0.988934,1.742056,0.000000,11.182813
4.520000,0.282378,0.095329,10.700000,25.489266,2.170000,4.994464,8.478051,0.000000,3.516714,0.989072,1.511651,0.000000,11.216421
4.520000,0.282709,0.095588,10.700000,25.429756,2.180000,4.235288,8.467912,0.000000,3.514045,0.989210,1.274865,0.000000,11.245934
4.520000,0.283041,0.095849,10.700000,25.370661,2.190000,3.445892,8.457771,0.000000,3.511374,0.989349,1.032621,0.000000,11.270899
4.520000,0.283374,0.096110,10.700000,25.311976,2.200000,2.630986,8.447631,0.000000,3.508701,0.989489,0.785931,0.601165,11.290923
4.520000,0.283708,0.096373,10.700000,25.253697,2.210000,1.795582,8.437489,0.000000,3.506025,0.989629,0.536004,0.831904,11.305684
4.520000,0.284043,0.096637,10.700000,25.195818,2.220000,0.944918,8.427347,0.000000,3.503348,0.989769,0.284924,0.947872,11.314937
4.520000,0.284378,0.096902,10.700000,25.138335,2.230000,0.084385,8.417205,0.000000,3.500669,0.989910,0.058400,0.988186,11.318514
4.520000,0.284714,0.097168,10.700000,25.081245,2.240000,0.780564,8.407062,0.000000,3.497988,0.990052,0.056693,0.988428,11.318664
4.520000,0.285051,0.097435,10.700000,25.024541,2.250000,1.644500,8.396918,0.000000,3.495304,0.990194,0.069727,0.987736,11.318734
4.520000,0.285389,0.097703,10.700000,24.968220,2.260000,2.502100,8.386773,0.000000,3.492619,0.990337,0.091827,0.986071,11.318719
4.520000,0.285728,0.097972,10.700000,24.912279,2.270000,3.348237,8.376629,0.000000,3.489931,0.990481,0.122822,0.982836,11.318569
4.520000,0.286067,0.098242,10.700000,24.856711,2.280000,4.178044,8.366483,0.000000,3.487242,0.990625,0.162492,0.977207,11.318213
4.520000,0.286407,0.098514,10.700000,24.801514,2.290000,4.986990,8.356337,0.000000,3.484550,0.990770,0.210569,0.968135,11.317565
4.520000,0.286748,0.098787,10.700000,24.746683,2.300000,5.770921,8.346190,0.000000,3.481857,0.990915,0.266740,0.954338,11.316526
4.520000,0.287090,0.099060,10.700000,24.692214,2.310000,6.526110,8.336043,0.549059,3.479161,0.991061,0.330659,0.934273,11.314985
4.520000,0.287432,0.099335,10.700000,24.638103,2.320000,7.249275,8.325895,1.238112,3.476463,0.991207,0.401945,0.906053,11.312823
4.520000,0.287776,0.099611,10.700000,24.584346,2.330000,7.937600,8.315747,1.701197,3.473763,0.991354,0.480192,0.867294,11.309919
4.520000,0.288120,0.099888,10.700000,24.530940,2.340000,8.588731,8.305597,2.092893,3.471061,0.991502,0.564977,0.814787,11.306149
4.520000,0.288465,0.100167,10.700000,24.477881,2.350000,9.200771,8.295448,2.446704,3.468357,0.991650,0.655856,0.743790,11.301390
4.520000,0.288811,0.100446,10.700000,24.425164,2.360000,9.772259,8.285297,2.776212,3.465650,0.991799,0.752382,0.646210,11.295524
4.520000,0.289158,0.100727,10.700000,24.372787,2.370000,10.302148,8.275146,3.088330,3.462942,0.991949,0.854097,0.504462,11.288438
4.520000,0.289505,0.101009,10.700000,24.320745,2.380000,10.789772,8.264995,3.387047,3.460231,0.992099,0.960545,0.248222,11.280030
4.520000,0.289854,0.101292,10.700000,24.269035,2.390000,11.234815,8.254842,3.674850,3.457519,0.992250,1.071273,0.000000,11.270205
4.520000,0.290203,0.101576,10.700000,24.217654,2.400000,11.637271,8.244689,3.953382,3.454804,0.992402,1.185831,0.000000,11.258880
4.520000,0.290553,0.101862,10.700000,24.166597,2.410000,11.997412,8.234536,4.223768,3.452087,0.992554,1.303782,0.000000,11.245984
4.520000,0.290904,0.102148,10.700000,24.115863,2.420000,12.315748,8.224381,4.486805,3.449368,0.992706,1.424697,0.000000,11.231461
4.520000,0.291256,0.102436,10.700000,24.065446,2.430000,12.592994,8.214227,4.743068,3.446647,0.992860,1.548159,0.000000,11.215264
4.520000,0.291608,0.102725,10.700000,24.015345,2.440000,12.830037,8.204071,4.992979,3.443924,0.993014,1.673769,0.000000,11.197363
4.520000,0.291962,0.103016,10.700000,23.965555,2.450000,13.027904,8.193915,5.236853,3.441198,0.993169,1.801139,0.000000,11.177738
4.520000,0.292316,0.103307,10.700000,23.916073,2.460000,13.187734,8.183758,5.474926,3.438470,0.993324,1.929900,0.000000,11.156386
4.520000,0.292671,0.103600,10.700000,23.866897,2.470000,13.310756,8.173601,5.707377,3.435741,0.993480,2.059698,0.000000,11.133312
4.520000,0.293027,0.103894,10.700000,23.818023,2.480000,13.398263,8.163442,5.934342,3.433009,0.993637,2.190197,0.000000,11.108536
4.520000,0.293384,0.104189,10.700000,23.769449,2.490000,13.451592,8.153284,6.155925,3.430274,0.993794,2.321078,0.000000,11.082089
4.520000,0.293742,0.104486,10.700000,23.721170,2.500000,13.472112,8.143124,6.372206,3.427538,0.993952,2.452036,0.000000,11.054013
4.520000,0.294100,0.104784,10.700000,23.673184,2.510000,13.461204,8.132964,6.583246,3.424799,0.994111,2.582787,0.000000,11.024359
4.520000,0.294460,0.105083,10.700000,23.625488,2.520000,13.420251,8.122803,6.789091,3.422059,0.994270,2.713061,0.000000,10.993188
4.520000,0.294820,0.105383,10.700000,23.578080,2.530000,13.350628,8.112641,6.989779,3.419316,0.994430,2.842603,0.000000,10.960571
4.520000,0.295182,0.105685,10.700000,23.530955,2.540000,13.253693,8.102479,7.185336,3.416571,0.994591,2.971174,0.000000,10.926586
4.520000,0.295544,0.105988,10.700000,23.484113,2.550000,13.130782,8.092316,7.375784,3.413823,0.994753,3.098551,0.000000,10.891317
4.520000,0.295907,0.106292,10.700000,23.437549,2.560000,12.983198,8.082152,7.561142,3.411074,0.994915,3.224525,0.000000,10.854857
4.520000,0.296271,0.106598,10.700000,23.391260,2.570000,12.812214,8.071988,7.741422,3.408322,0.995078,3.348900,0.000000,10.817302
4.520000,0.296636,0.106905,10.700000,23.345246,2.580000,12.619065,8.061823,7.916637,3.405568,0.995241,3.471493,0.000000,10.778757
4.520000,0.297002,0.107213,10.700000,23.299501,2.590000,12.404947,8.051657,8.086796,3.402812,0.995405,3.592135,0.000000,10.739327
4.520000,0.297368,0.107523,10.700000,23.254025,2.600000,12.171017,8.041491,8.251911,3.400053,0.995570,3.710668,0.000000,10.699125
4.520000,0.297736,0.107834,10.700000,23.208813,2.610000,11.918388,8.031323,8.411989,3.397293,0.995736,3.826945,0.000000,10.658263
4.520000,0.298104,0.108146,10.700000,23.163865,2.620000,11.648134,8.021155,8.567040,3.394530,0.995902,3.940831,0.000000,10.616859
4.520000,0.298474,0.108460,10.700000,23.119177,2.630000,11.361285,8.010987,8.717075,3.391764,0.996070,4.052201,0.000000,10.575032
4.520000,0.298844,0.108775,10.700000,23.074746,2.640000,11.058832,8.000817,8.862103,3.388997,0.996237,4.160940,0.000000,10.532902
4.520000,0.299215,0.109091,10.700000,23.030571,2.650000,10.741724,7.990647,9.002137,3.386227,0.996406,4.266943,0.000000,10.490589
4.520000,0.299587,0.109409,10.700000,22.986648,2.660000,10.410869,7.980476,9.137190,3.383455,0.996575,4.370112,0.000000,10.448216
4.520000,0.299961,0.109728,10.700000,22.942976,2.670000,10.067140,7.970305,9.267274,3.380681,0.996745,4.470359,0.000000,10.405904
4.520000,0.300335,0.110048,10.700000,22.899552,2.680000,9.711368,7.960132,9.392406,3.377904,0.996916,4.567605,0.000000,10.363773
4.520000,0.300709,0.110370,10.700000,22.856373,2.690000,9.344351,7.949959,9.512603,3.375126,0.997088,4.661777,0.000000,10.321944
4.520000,0.301085,0.110694,10.700000,22.813438,2.700000,8.966851,7.939785,9.627881,3.372345,0.997260,4.752808,0.000000,10.280536
4.520000,0.301462,0.111019,10.700000,22.770744,2.710000,8.579597,7.929611,9.738262,3.369561,0.997433,4.840641,0.000000,10.239664
4.520000,0.301840,0.111345,10.700000,22.728289,2.720000,8.183285,7.919435,9.843765,3.366775,0.997607,4.925223,0.000000,10.199443
4.520000,0.302219,0.111673,10.700000,22.686070,2.730000,7.778583,7.909259,9.944415,3.363987,0.997782,5.006509,0.000000,10.159984
4.520000,0.302598,0.112002,10.700000,22.644086,2.740000,7.366126,7.899082,10.040234,3.361197,0.997957,5.084459,0.000000,10.121396
4.520000,0.302979,0.112332,10.700000,22.602334,2.750000,6.946524,7.888904,10.131249,3.358404,0.998133,5.159038,0.000000,10.083785
